日期,开盘价(元),收盘价(元),量比,TAPI加权指数成交值,VMA量简单移动平均,VMACD量指数平滑异同平均,VOSC成交量震荡,VSTD成交量标准差,CR能量指标,PSY心理指标,VR成交量比率,人气意愿指标（AR）,人气意愿指标（BR）,WAD威廉聚散指标,MOBV能量潮,PVT量价趋势指标,WVAD威廉变异离散量,BBI多空指数,MA简单移动平均,EXPMA指数平均数,MACD指数平滑异同平均,MTM动力指标,PRICEOSC价格振荡指标,TRIX三重指数平滑平均,BIAS乖离率,CCI顺势指标,DBCD异同离差乖离率,DPO区间震荡线,K,D,J,RSI相对强弱指标,SRDM动向速度比率,VROC量变动速率,VRSI量相对强弱,WR威廉指标,ADTM动态买卖气指标,CDP逆势操作,DPTB大盘同步指标-上证指数,JDQS阶段强势指标,JDRS阶段弱势指标,MI动量指标,MICD异同离差动力指数,RC变化率指数,RCCD异同离差变化率指数,SRMI（MI修正指标）,ATR真实波幅,CVLT佳庆离散指标,MASS梅斯线,STD标准差,VHF纵横指标
2024/10/30,20.85,20.49,0.7969,"6,462,998.05","7,970,175.40","908,054.34",-2.3382,"3,432,925.25",198.3784,41.6667,147.355,115.7454,169.043,56.68,"-39,192.20","97,007,654.13","16,477,280.24",20.3624,20.762,20.7062,0.1068,0.1,3.9445,0.6576,2.0249,54.2356,-0.0009,0.3082,66.1893,65.8549,66.8581,52.4249,1.4253,15.9183,45.9786,47.5,0.7101,21.305,0.5714,0.2222,0.2727,1.1776,-0.0375,109.9839,-0.0737,0.0864,0.865,-13.2519,28.4894,1.8465,0.3793
2024/10/29,22,21.04,1.2623,"10,174,415.54","8,080,946.80","1,119,372.12",-0.8723,"3,584,149.55",220.6503,50,156.8766,118.0017,177.5385,57.23,"-120,437.05","97,175,983.93","22,107,158.24",20.2805,20.714,20.8143,0.2126,0.59,4.4058,0.6601,5.2,143.514,0.0009,0.9936,73.034,65.6877,87.7265,61.6173,4.2099,92.4914,55.1469,32.2222,0.7593,21.655,0.4286,0.2222,0.2727,1.1937,-0.0331,113.4844,-0.0975,0.0932,0.8993,-17.1263,28.2686,1.937,0.3886
2024/10/28,20.87,21.84,2.1219,"14,579,413.69","7,898,264.40","1,013,339.28",-1.9518,"3,615,078.69",229.1367,50,178.2252,128.6785,187.6788,58.39,"86,029.78","97,541,181.11","28,178,900.12",20.0831,20.584,20.7015,0.2313,2.54,4.5561,0.6466,10.0668,177.6614,0.0029,1.9345,75.662,62.0146,102.957,78.2481,4.4815,82.9157,71.312,7.1633,0.7357,20.285,0.4286,0.25,0.25,1.1304,-0.0233,116.4179,-0.1194,0.13,0.97,-30.2799,28.0608,1.9691,0.4027
2024/10/25,20.08,20.32,0.5924,"4,474,883.37","6,968,345.60","372,892.72",-2.8146,"2,323,300.25",191.3079,41.6667,156.972,118.8433,167.3889,56.87,"45,397.99","96,435,140.02","15,021,226.02",19.7405,20.306,20.1322,0.0595,1.6,4.7414,0.6304,3.3133,26.9438,0.0037,0.6591,67.0747,55.1908,90.8425,62.0155,1.5405,-55.6001,39.9117,69.1756,0.6707,20.1725,0.4286,0.25,0.25,1.0432,-0.0076,111.4646,-0.1396,0.0408,1.0229,-40.7712,28.0398,1.9293,0.4324
2024/10/24,20,20.12,0.562,"4,198,804.42","7,567,965.00","599,066.48",6.131,"2,283,893.90",187.8279,33.3333,152.6663,116.3586,165.6958,56.58,"-63,550.07","96,390,577.91","12,186,527.37",19.6369,20.102,20.0383,0.0711,1.04,5.4682,0.6422,2.3268,10.5804,0.0049,0.5109,61.1626,49.2489,84.9899,58.6304,0.4112,-75.0963,38.2144,72.7599,0.6359,20.31,0.4286,0.25,0.25,1.1316,0.0146,110.0656,-0.158,0.0482,1.1336,-40.2232,28.2293,1.9509,0.4303
2024/10/23,20.27,20.25,1.0157,"7,029,392.59","7,424,996.40","910,627.45",20.2287,"2,263,532.46",182.4455,41.6667,158.3038,110.7498,161.7271,56.92,"-68,471.22","96,417,365.25","11,927,751.71",19.6336,19.822,19.9974,0.1061,1.25,7.1559,0.6539,1.9595,24.7256,0.0052,0.6291,56.8815,43.2921,84.0602,61.6042,-0.1258,-57.301,48.6166,70.4301,0.643,20.4275,0.5714,0.1429,0.2308,1.4509,0.0425,112.3128,-0.1748,0.0247,1.2179,-35.098,28.5028,1.9754,0.4287
2024/10/22,20.45,20.39,1.5384,"9,079,481.31","6,884,856.80","1,007,859.30",30.1982,"2,544,621.06",183.2313,50,173.9824,106.4228,159.1489,57.29,"-34,130.40","96,465,381.59","12,929,448.37",19.499,19.588,19.8711,0.1083,0.9,8.5229,0.6618,1.9245,43.1219,0.0056,0.5645,47.4781,36.4974,69.4397,64.5421,-0.4654,-0.3594,58.2884,51.355,0.6604,20.1675,0.7143,0.1429,0.2308,1.7401,0.0736,113.2778,-0.1902,0.0069,1.3093,-24.2457,28.8011,1.9706,0.4321
2024/10/21,19.3,20.45,2.0393,"9,831,415.75","5,886,782.60","907,227.98",33.676,"4,045,260.39",174.3167,58.3333,211.2006,108.1427,162.8289,57.68,"107,951.18","96,491,953.14","12,659,468.29",19.2711,19.31,19.6117,0.0565,1.3,9.0423,0.671,2.3951,30.2602,0.0054,0.48,30.1622,31.007,28.4726,65.6604,-0.2385,-12.3077,63.8271,50.542,0.6161,19.225,0.8571,0.125,0.1667,1.8619,0.0976,112.6722,-0.2041,-0.0911,1.3107,3.0941,29.0429,1.9412,0.4279
2024/10/18,18.62,19.3,1.6587,"7,410,520.57","4,970,517.40","655,630.43",38.5704,"4,888,988.55",160.5327,58.3333,192.3127,98.341,151.5487,56.36,"39,065.37","95,887,969.03","3,587,722.98",19.024,19.118,19.1925,-0.0606,-0.45,9.0529,0.6907,-2.6031,-11.9256,0.0048,-0.6282,18.0374,31.4294,-8.7466,52.5202,-0.0827,58.5874,55.0816,62.7249,0.5447,18.8375,0.8571,0,0.1667,1.8611,0.1122,104.268,-0.2166,-0.1219,1.2579,9.7345,29.232,1.9034,0.4351
2024/10/17,19.01,18.72,0.6362,"3,496,203.04","4,510,186.80","595,330.39",39.2983,"4,891,551.79",150.5204,50,181.022,90.8509,145.3333,55.66,"-131,315.79","95,656,184.52","172,404.02",18.9425,19.088,19.1388,-0.0252,-1.53,8.6315,0.7326,-4.5628,-17.422,0.0049,-1.1427,20.7836,38.1254,-13.8998,43.4208,0.2269,-34.6722,35.3449,69.6429,0.5543,19.08,0.8571,0.1111,0.1818,1.8112,0.1189,106.1224,-0.2277,-0.0635,1.2086,19.9619,29.4066,1.9018,0.4464
2024/10/16,18.78,19.08,0.6508,"4,290,752.99","5,435,330.00","919,345.75",40.0838,"4,667,055.12",142.3826,58.3333,178.3573,85.1269,136.1725,56.15,0,"95,721,426.03","2,187,348.98",19.0172,19.294,19.3482,0.1339,-3.42,8.468,0.7724,-2.0827,2.7407,0.0048,-0.6164,30.7217,46.7962,-1.4272,48.1986,0.496,82.0896,38.2508,62.6536,0.5539,19.165,0.8571,0.125,0.1667,1.835,0.1179,107.9186,-0.2375,0.0262,1.2029,84.5655,29.5684,1.9149,0.4368
2024/10/15,19.52,19,0.4452,"4,122,240.26","6,596,173.00","1,234,543.27",39.2284,"4,620,080.79",152.7811,58.3333,176.9253,83.5052,134.333,55.8,"-142,408.13","95,703,352.18","1,364,780.32",19.0861,19.528,19.4823,0.2858,-2.98,7.7742,0.7885,-1.3883,15.7952,0.0047,-0.5227,42.3621,54.8335,17.4194,47.1211,0.6794,79.4018,37.0815,61.2293,0.5663,19.31,0.8571,0.1111,0.1818,1.7636,0.1142,106.4426,-0.246,0.1111,1.2336,105.1714,29.5906,1.8999,0.4303
2024/10/14,19.13,19.49,0.4917,"5,467,456.03","9,133,972.40","1,641,948.53",38.3712,"4,484,432.77",159.0085,58.3333,201.7653,91.9355,147.6035,56.46,"111,768.05","95,805,578.40","468,008.83",19.192,20.228,19.7235,0.5034,-0.5,7.0846,0.7807,2.3142,24.1299,0.0051,0.1982,48.638,61.0691,23.7757,52.7183,0.6985,21.9938,41.3751,53.8462,0.5415,19.26,0.8571,0.1111,0.1818,1.6858,0.1052,111.2443,-0.2532,0.119,1.2257,147.1,29.4919,1.8862,0.4424
2024/10/11,19.55,19.15,0.4287,"5,209,306.68","11,298,549.80","1,986,455.33",39.4176,"4,875,752.56",160.8153,58.3333,180.3502,88.9693,144.0659,55.64,"-78,242.57","95,706,949.94","-298,895.90",19.1894,20.726,19.8402,0.6928,0.57,6.4233,0.7356,1.9114,32.0816,0.0056,0.1409,54.7321,67.2847,29.6268,49.2313,0.8821,159.4645,39.9121,57.7497,0.5941,19.86,0.8571,0.1111,0.1818,1.5572,0.094,110.6297,-0.259,0.1405,1.185,151.1994,29.1821,1.8642,0.4467
2024/10/10,19.96,19.75,0.6327,"8,181,712.05","12,080,499.40","2,435,531.60",39.0613,"5,202,191.81",175.1463,58.3333,195.3318,91.8079,153.5673,56.26,"-47,592.39","95,864,298.55","5,454,237.25",19.3501,20.894,20.1853,0.9921,2.86,5.4109,0.6556,6.7904,58.855,0.0066,0.9918,64.4246,73.561,46.1518,55.2201,1.4282,349.9584,47.5564,50.8611,0.6655,20.6875,0.8571,0.2222,0.1818,1.3751,0.0787,112.4715,-0.2634,0.1706,1.1529,163.1413,28.6382,1.842,0.4576
2024/10/9,22,20.25,0.863,"10,324,195.95","12,775,613.80","2,677,597.67",37.8464,"5,362,901.19",219.5509,58.3333,228.3077,90.1271,163.7865,57.14,"-143,585.52","96,063,891.54","5,316,611.46",19.3048,20.66,20.403,1.2528,3.08,4.403,0.5195,11.3708,103.5665,0.0071,1.87,74.8895,78.1292,68.4099,60.3154,3.2752,640.7254,53.473,45.1206,0.7174,22.7125,1,0.3,0.1,1.1602,0.0589,108.754,-0.2665,0.1906,1.08,233.3697,27.9768,1.7869,0.4641
2024/10/8,24.18,22.5,1.7811,"17,094,846.40","11,699,723.00","2,742,630.90",35.6527,"5,665,694.54",388.8093,58.3333,326.6211,112.1212,232.3427,59.39,"-48,966.50","97,073,566.94","15,668,208.42",19.0376,19.988,20.4795,1.4542,6.04,3.3545,0.3314,25.9975,210.0086,0.0074,4.5055,86.4742,79.7491,99.9245,92.2284,16.5849,"1,146.38",81.3751,19.2882,0.8664,21.55,1,0.3,0.1,0.9111,0.0382,117.3709,-0.2683,0.3071,0.9471,238.1917,27.2645,1.689,0.5467
2024/9/30,21.1,21.98,2.4803,"15,949,078.53","9,407,303.60","2,107,803.75",30.496,"4,868,196.00",270.3591,58.3333,239.629,150.9317,191.0806,58.56,"142,919.68","96,677,177.02","25,900,087.74",18.2769,18.922,19.4693,1.1921,5.6,1.8644,0.1,26.5886,258.6075,0.0059,4.5445,89.6404,76.3866,116.1482,91.3466,7.2791,830.676,80.9049,0,0.8028,19.7775,1,0.3333,0.0909,0.4548,0.0234,115.9283,-0.269,0.2716,0.7957,163.1426,26.4468,1.3085,0.4889
2024/9/27,19.11,19.99,1.735,"8,855,724.16","6,603,181.00","1,305,270.85",22.8143,"3,408,608.57",171.8345,58.3333,177.4327,157.8207,153.0782,56.57,"90,292.93","95,046,751.80","18,463,099.91",17.4529,17.818,18.214,0.7819,3.6,0.3041,-0.0938,18.2607,300.0525,0.0037,3.0464,84.4607,69.7596,113.8627,86.44,5.314,373.3119,67.8159,5.042,0.7525,18.135,1,0.4,0.1,-0.0057,0.0153,105.0999,-0.2688,0.1821,0.6757,118.9991,25.6875,0.8362,0.396
2024/9/26,16.89,18.58,3.0121,"11,125,025.03","5,238,648.40","1,004,098.74",12.8782,"3,117,240.98",94.3243,50,121.342,120.5521,107.6814,55.16,"140,372.97","94,356,994.68","11,286,815.82",16.9575,17.096,17.3259,0.4735,2.99,-0.8835,-0.2221,11.9671,249.5356,0.002,1.9573,79.212,62.4091,112.8178,79.6153,3.0698,672.2533,84.0936,0,0.6141,17.0375,0.8571,0.3636,0.1111,-0.3435,0.0102,100.0539,-0.268,0.1082,0.575,83.8046,24.9904,0.5432,0.3029
2024/9/25,17.5,16.89,1.4324,"4,811,004.85","3,837,549.80","353,602.91",-0.9091,"1,503,150.67",78.6795,41.6667,83.9316,95.9276,87.1105,53.38,"-126,366.25","93,200,401.50","1,239,226.96",16.6,16.658,16.6989,0.238,0.88,-1.7622,-0.3007,2.7945,149.3093,0.0006,0.4764,68.818,54.0077,98.4386,59.0088,1.5313,208.8105,64.3301,30.3922,0.6409,16.9775,0.8571,0.4167,0.125,-0.5529,0.0079,89.7927,-0.2666,0.0255,0.4679,29.2044,24.504,0.4773,0.3209
2024/9/24,16.48,17.17,2.0405,"5,211,420.27","3,293,326.80","214,808.80",-7.2405,"1,347,493.09",68.3905,50,91.8897,103.3926,83.2618,54,"139,688.79","93,277,328.94","152,942.78",16.5232,16.398,16.6034,0.1972,0.82,-2.0356,-0.3408,4.4934,128.8344,0.0007,0.7809,68.4231,46.6025,112.0642,68.5805,0.4924,287.8056,70.4697,0,0.5199,16.5025,0.8571,0.4167,0.2222,-0.6022,0.007,91.6222,-0.2647,0.0518,0.4529,21.8621,24.1541,0.5463,0.317
2024/9/23,16.39,16.46,0.9842,"2,367,180.07","2,594,027.40","-24,084.17",-19.2083,"933,383.69",62.7744,50,83.0281,102.2913,78.187,53.23,"-57,700.28","93,049,016.06","-5,093,652.53",16.4236,16.166,16.32,0.0702,-0.11,-2.5276,-0.3751,0.4067,19.7497,0.0004,0.0955,52.6346,35.6923,86.5194,52.1946,0.1071,5.3529,50.3231,45.3039,0.0747,16.3175,0.7143,0.4167,0.2222,-0.6988,0.0078,88.3521,-0.2624,-0.0096,0.4614,3.3789,23.8968,0.615,0.3761
2024/9/20,16.2,16.38,1.0252,"2,255,051.77","2,395,170.00","-29,748.37",-18.4861,"943,354.80",52.7049,50,72.369,91.9629,68.984,53.11,"80,769.62","93,037,502.61","-6,296,882.13",16.3776,16.144,16.25,0.0185,-0.08,-2.7964,-0.3887,-0.2031,-50.5101,-0.0001,-0.0073,40.2801,27.2211,66.3981,49.7331,-0.05,-45.4074,49.4329,58.2569,-0.1082,16.305,0.7143,0.3846,0.25,-0.7405,0.0072,90.5973,-0.2597,-0.0308,0.4964,-3.4994,23.8156,0.6633,0.3897
2024/9/19,15.79,16.39,2.7565,"4,535,739.84","2,210,734.60","-27,289.97",-8.6412,"958,286.15",51.9544,50,73.6294,91.0906,70.8502,53.2,"47,311.14","93,038,885.46","-6,213,019.94",16.3717,16.182,16.1851,-0.0366,0.11,-3.2454,-0.3941,-0.1928,-62.8509,-0.0004,-0.0264,29.0408,20.6916,45.7393,50.0013,-0.1286,25.8746,79.1847,57.7982,-0.177,15.6675,0.7143,0.4286,0.2857,-0.7987,0.006,91.8722,-0.2565,-0.0192,0.5179,-9.6533,23.7226,0.7293,0.3795
2024/9/18,16.01,15.59,1.2196,"2,000,238.94","1,651,974.60","-256,625.41",-7.9421,"308,728.69",39.7018,50,66.1827,82.8968,59.0426,52.4,"-78,173.57","92,805,217.98","-10,123,557.79",16.4022,16.196,16.0826,-0.111,-1.03,-3.2617,-0.3905,-5.5295,-216.0516,-0.0007,-0.8345,12.0544,16.5169,3.1293,21.938,-0.7174,-43.0331,52.6036,94.4954,-0.1577,16.0925,0.7143,0.4,0.3333,-0.7831,0.0039,86.563,-0.2529,-0.0665,0.4657,-31.692,23.6825,0.7897,0.4096
2024/9/13,16.32,16.01,1.1393,"1,811,588.57","1,636,803.20","-285,217.25",-3.0537,"843,216.86",48.6192,58.3333,64.7524,91.8963,65.6944,52.83,"-130,957.82","92,857,585.10","-8,710,139.27",16.5904,16.334,16.3289,-0.0449,-0.89,-3.1213,-0.3746,-3.7571,-166.4042,-0.0003,-0.5755,13.972,18.7482,4.4195,29.0785,-0.6905,-11.6664,48.3086,99.3939,-0.1193,16.4275,0.8571,0.4,0.3333,-0.7098,0.002,85.4322,-0.2488,-0.0285,0.4457,-31.5618,23.9401,0.7849,0.3731
2024/9/12,16.45,16.35,0.8468,"1,374,018.90","1,576,862.60","-297,230.96",-6.7648,"1,001,138.06",64.9471,58.3333,81.4596,110.2867,80.4598,53.17,"-123,180.10","92,894,943.58","-6,428,950.90",16.7021,16.456,16.4883,-0.0092,-0.36,-3.5134,-0.3698,-1.9441,-90.7076,-0.0006,-0.3418,20.4204,21.1363,18.9884,37.2599,-0.2889,-20.7593,38.1748,86.6667,0.0833,16.52,0.7143,0.4286,0.4286,-0.7316,-0.0029,89.1008,-0.2441,-0.0582,0.4493,-19.4388,24.2495,0.8094,0.3407
2024/9/11,16.39,16.57,0.833,"1,339,131.14","1,609,758.80","-264,112.15",-6.4364,"1,058,473.46",63.9366,58.3333,79.9438,106.1462,78.3167,53.5,"92,807.08","92,913,041.33","-7,207,246.88",16.7434,16.566,16.5575,-0.0088,-0.13,-3.7138,-0.3711,-0.8477,-88.152,-0.0009,-0.1336,21.781,21.4943,22.3543,43.9235,-0.0296,-35.0208,37.7338,72,-0.0194,16.4025,0.5714,0.4615,0.375,-0.7572,-0.0104,87.672,-0.2387,-0.0355,0.46,-7.7092,24.451,0.8088,0.3498
2024/9/10,16.3,16.46,1.0295,"1,747,969.62","1,613,870.60","-216,085.70",-5.6185,"1,011,252.05",62.145,50,83.4103,114.2857,80.8451,53.25,"82,019.29","92,904,057.55","-5,475,138.88",16.7817,16.594,16.5512,-0.0403,-0.02,-3.9622,-0.3728,-1.6433,-147.7355,-0.0016,-0.2645,18.6715,21.351,13.3124,39.4083,-0.2739,-14.1061,43.4443,79.3333,0.0979,16.3625,0.7143,0.3846,0.375,-0.8006,-0.0174,86.2683,-0.2328,-0.0012,0.4721,-4.2459,24.481,0.8139,0.3478
2024/9/9,16.51,16.28,0.8908,"1,934,701.60","1,709,431.60","-193,948.38",-6.988,"1,013,943.98",66.3265,50,87.7479,124.055,85.1904,52.94,"-117,530.95","92,884,600.36","-5,990,280.06",16.8497,16.642,16.5969,-0.053,-1.08,-4.0226,-0.3696,-2.999,-170.6856,-0.0016,-0.48,17.6739,22.6908,7.6402,31.9351,-0.3523,-15.6419,45.6696,97.8571,0.1503,16.6925,0.7143,0.3846,0.5,-0.8206,-0.0242,88.1907,-0.2261,-0.031,0.4607,-10.3018,24.4524,0.7996,0.3393
2024/9/6,16.9,16.62,0.5802,"1,504,964.98","2,155,690.00","-179,217.21",-5.7808,"1,007,900.62",69.5652,50,87.513,132.5581,89.7101,53.3,"-130,118.55","92,923,885.05","-2,960,642.68",16.9624,16.682,16.7553,-0.0205,-0.56,-4.1427,-0.3646,-1.2331,-65.8487,-0.0015,-0.2091,25.4394,25.1992,25.9198,39.6287,-0.1357,-36.8207,38.7748,86.8263,0.3344,16.855,0.5714,0.4167,0.5,-0.847,-0.0308,91.4695,-0.2188,-0.0136,0.5071,-11.6869,24.3759,0.7688,0.2908
2024/9/5,16.71,16.9,0.5134,"1,520,788.40","2,579,843.20","-114,685.24",-4.352,"968,989.35",73.8921,50,84.7826,132.5704,88.3853,53.6,"104,431.44","92,948,684.10","-988,736.53",17.0171,16.83,16.8229,-0.0246,0.42,-4.2446,-0.3651,0.1927,-38.1427,-0.0016,0.0536,29.3591,25.0791,37.9192,47.4786,-0.0379,-74.1578,39.0751,74.359,0.2932,16.73,0.5714,0.4167,0.5,-0.8804,-0.0372,91.4008,-0.2108,-0.0082,0.5129,-5.8497,24.3876,0.7552,0.3
2024/9/4,16.7,16.71,0.439,"1,366,032.08","2,975,152.00","-33,783.87",6.359,"919,381.51",85.022,41.6667,90.9493,143.4783,97.8933,53.39,"-39,739.76","92,931,314.95","-2,198,063.57",16.9802,16.886,16.7844,-0.0746,-0.09,-4.5085,-0.3652,-1.0315,-63.2768,-0.0019,-0.1545,24.0387,22.9391,26.2378,40.8534,-0.2372,-23.5458,36.9229,84.1026,0.2316,16.66,0.4286,0.4167,0.5,-0.9422,-0.04,88.2726,-0.2018,-0.0059,0.5136,3.0136,24.4457,0.7629,0.3008
2024/9/3,16.5,16.7,0.7445,"2,236,108.32","3,108,934.40","86,534.14",6.5981,"832,020.23",77.2498,33.3333,82.3388,136.9309,92.9059,53.29,"50,528.25","92,930,497.67","-3,697,271.42",17.081,16.84,16.8216,-0.0982,-0.15,-4.0323,-0.3572,-1.7406,-79.7596,-0.0018,-0.2,23.658,22.3893,26.1954,40.5244,-0.6048,45.3077,43.8458,86.0465,0.1623,16.6775,0.4286,0.3636,0.4444,-0.9061,-0.0406,89.4962,-0.192,-0.0234,0.5321,1.3328,24.4534,0.7387,0.2886
2024/9/2,17.28,16.48,1.6036,"4,229,188.23","3,005,452.40","149,984.08",4.7415,"1,320,465.10",81.7708,25,72.2049,131.5091,88.5906,52.99,"-135,303.51","92,900,626.80","-1,616,896.16",17.1749,16.86,16.8824,-0.1144,-0.56,-3.5534,-0.3455,-3.6867,-72.7428,-0.0017,-0.5427,23.487,21.7549,26.9511,33.7693,-0.67,78.6877,66.7028,96.2791,0.3837,17.28,0.5714,0.3636,0.4444,-0.863,-0.037,89.033,-0.1811,-0.0363,0.5343,30.6764,24.3084,0.7111,0.289
2024/8/30,17.01,17.36,1.59,"3,600,335.83","2,588,891.60","33,905.66",2.6588,"1,297,044.85",97.9827,33.3333,85.7064,163.2184,105.8383,53.87,"49,473.45","93,111,077.58","2,421,562.91",17.2472,16.934,17.0836,-0.0753,0.55,-2.9737,-0.3309,0.5891,-20.7162,-0.0013,0.1918,32.0305,20.8889,54.3137,54.3433,-0.5885,115.5494,62.1101,60,0.3312,17.015,0.5714,0.4545,0.4444,-0.7805,-0.0334,92.3404,-0.1692,-0.0382,0.5029,16.8148,24.2587,0.6649,0.314
2024/8/29,16.53,17.18,1.7265,"3,462,642.08","2,275,138.80","-60,369.38",-1.1481,"1,306,071.99",89.3466,25,80.9743,166.6,108.4375,53.26,"127,217.13","93,073,175.26","-31,604.23",17.1972,16.87,16.9454,-0.1755,0.08,-2.6228,-0.3224,-0.8274,-56.7314,-0.0012,-0.0691,19.3032,15.3181,27.2734,49.0524,-0.782,110.5694,61.1617,68.2927,0.0553,16.54,0.4286,0.4167,0.5,-0.7806,-0.0278,90.564,-0.1562,-0.0498,0.4693,-8.534,24.1615,0.6617,0.2801
2024/8/28,16.76,16.48,0.97,"2,039,728.52","2,029,595.80","-168,269.14",-6.4954,"1,260,368.18",72.5757,16.6667,66.1408,151.1494,96.8468,52.56,"-83,059.15","92,924,335.42","-1,832,715.95",17.2013,16.796,16.828,-0.2739,-0.62,-1.9942,-0.2975,-5.4775,-102.0192,-0.0014,-0.8564,8.9548,13.3255,0.2134,18.4118,-0.9252,2.8196,46.7739,96.9925,0.2114,16.7775,0.5714,0.3333,0.5,-0.7297,-0.0202,85.5659,-0.1421,-0.097,0.4543,-17.9881,24.1842,0.6575,0.2854
2024/8/27,16.76,16.8,0.5861,"1,714,020.95","2,096,667.60","-153,833.16",-11.3892,"1,276,988.65",63.5396,25,61.6517,133.2209,88.6767,52.88,"46,211.76","92,963,073.92","858,443.09",17.3294,16.92,17.0021,-0.2562,-1.25,-1.1926,-0.2559,-4.6222,-100.463,-0.0011,-0.7218,11.3809,15.5109,3.121,23.8838,-0.9269,-37.6774,43.0225,92.7419,0.3417,16.915,0.4286,0.3636,0.4444,-0.6006,-0.01,86.1097,-0.127,-0.0739,0.4957,-18.5811,24.2892,0.6038,0.3008
2024/8/26,17.04,16.85,0.7188,"2,071,140.71","2,934,860.60","-101,241.79",-10.001,"1,280,288.44",64.8784,25,59.2507,121.4619,83.7419,52.97,"-90,224.75","92,968,178.34","-720,603.37",17.4239,16.98,17.1031,-0.2632,-1.23,-0.7605,-0.2158,-5.1194,-105.8723,-0.0011,-0.8382,12.4082,17.5759,2.0728,24.8453,-0.9214,-53.4334,46.028,92.9752,0.3697,17,0.4286,0.2727,0.4444,-0.497,0.0005,85.707,-0.1113,-0.0902,0.4971,-14.7981,24.3906,0.5855,0.2991
2024/8/23,16.81,17.04,0.7379,"2,050,635.62","2,878,137.00","-68,139.93",-2.4963,"1,282,954.15",63.8857,33.3333,69.0133,126.5403,84.7938,53.3,"44,484.54","92,991,246.12","-4,286,946.47",17.5431,17.22,17.2296,-0.2551,-1.21,-0.3635,-0.1732,-4.9019,-128.6344,-0.001,-0.8018,14.0669,20.1597,1.8811,28.4752,-0.95,2.475,45.847,85.124,0.2485,16.8625,0.5714,0.2727,0.4444,-0.3686,0.0102,86.8944,-0.0952,-0.0853,0.5143,-16.0512,24.3711,0.5967,0.2896
2024/8/22,17.05,16.81,0.8172,"2,282,949.38","2,776,357.60","-22,861.00",-3.6243,"1,283,660.13",65.1154,25,59.9587,123.5938,81.599,52.97,"-62,021.18","92,963,213.73","-7,910,105.48",17.6398,17.428,17.3245,-0.2531,-1.33,-0.2209,-0.1303,-6.7018,-192.7901,-0.0007,-1.1882,12.6097,23.2062,-8.5832,16.1114,-0.83,-10.0065,47.3517,94.6281,-0.0402,17.0675,0.5714,0.3333,0.4444,-0.2939,0.0198,86.6048,-0.0791,-0.0933,0.5271,-18.3502,24.3388,0.5941,0.2892
2024/8/21,17.01,17.1,0.8948,"2,360,953.16","2,785,756.60","12,090.28",-3.3051,"1,429,620.31",72.3783,33.3333,69.7384,138.0328,92.3179,53.31,"78,586.10","93,001,819.35","-5,005,480.45",17.8538,17.716,17.5817,-0.1763,-1.42,-0.0127,-0.086,-5.7332,-250.6302,0.0002,-1.0273,15.9329,28.5044,-9.21,19.6872,-0.5181,-26.9431,47.8853,91.7431,0.0197,17.325,0.4286,0.4167,0.4444,-0.187,0.0258,87.156,-0.0633,-0.0885,0.5186,-4.5583,24.376,0.5659,0.2607
2024/8/20,18.07,17.1,3.2873,"5,962,603.33","2,647,590.60","47,083.37",0.1873,"1,442,282.28",73.8785,41.6667,65.6658,135.4839,89.8701,53.31,"-120,320.44","93,001,819.35","-5,989,763.60",18.0333,17.924,17.8225,-0.0933,-1.53,0.1024,-0.0523,-6.1342,-254.2046,0.0007,-1.1345,19.6938,34.7901,-10.499,19.6872,-0.1739,193.7775,74.6692,96.6184,0,18.1025,0.4286,0.3333,0.4444,-0.1195,0.0287,86.1895,-0.0484,-0.062,0.5393,-2.7836,24.4272,0.5299,0.2571
2024/8/19,18.16,18.05,0.9719,"1,791,064.43","1,798,182.40","-269,580.12",-7.718,"861,193.43",93.7981,41.6667,82.9033,143.1005,110.767,54.28,"-75,184.34","93,312,932.77","1,341,614.45",18.2317,18.208,18.1838,0.0508,-0.49,0.1524,-0.0305,-1.3257,-68.9259,0.0014,-0.2691,27.8498,42.3383,-1.1271,39.7631,0.4757,-31.3605,44.5773,68.1818,0.3678,18.1075,0.4286,0.3333,0.4444,-0.0485,0.0266,91.2077,-0.0344,-0.0126,0.5386,-18.9675,24.3595,0.4929,0.2431
2024/8/16,18.21,18.08,0.7401,"1,541,182.91","1,836,742.80","-249,739.27",-4.7887,"892,789.35",95.3776,41.6667,92.7677,136.3787,109.8675,54.58,"-61,514.90","93,315,894.93","1,227,597.32",18.2671,18.324,18.2507,0.0868,-0.68,0.0529,-0.0307,-1.2067,-50.3728,0.0016,-0.2345,37.8274,49.5825,14.317,40.8596,0.6214,-58.4904,41.1114,59.3023,0.4005,18.265,0.5714,0.3077,0.375,-0.0438,0.0234,91.4517,-0.0217,0.0028,0.5343,-12.4626,24.4853,0.4994,0.2366
2024/8/15,18.01,18.25,0.9276,"2,327,532.55","2,080,789.20","-195,807.28",1.0036,"852,910.00",114.6437,50,105.1702,150.1718,125.3435,54.76,"-15,551.18","93,330,239.25","303,883.02",18.3486,18.416,18.3361,0.1346,0.02,0.1328,-0.0363,-0.4726,5.5638,0.0014,-0.0709,45.9718,55.4601,26.9952,46.9768,0.67,13.7297,49.321,49.4186,0.3183,18.2175,0.7143,0.3077,0.25,-0.0087,0.0203,90.796,-0.0102,0.0137,0.5414,-10.3552,24.6106,0.5017,0.2366
