日期,开盘价(元),收盘价(元),量比,TAPI加权指数成交值,VMA量简单移动平均,VMACD量指数平滑异同平均,VOSC成交量震荡,VSTD成交量标准差,CR能量指标,PSY心理指标,VR成交量比率,AR,BR,WAD威廉聚散指标,MOBV能量潮,PVT量价趋势指标,WVAD威廉变异离散量,BBI多空指数,MA简单移动平均,EXPMA指数平均数,MACD指数平滑异同平均,MTM动力指标,PRICEOSC价格振荡指标,TRIX三重指数平滑平均,BIAS乖离率,CCI顺势指标,DBCD异同离差乖离率,DPO区间震荡线,K,D,J,RSI相对强弱指标,SRDM动向速度比率,VROC量变动速率,VRSI量相对强弱,WR威廉指标,ADTM动态买卖气指标,CDP逆势操作,DPTB大盘同步指标-上证指数,JDQS阶段强势指标-上证180,JDRS阶段弱势指标--上证指数,MI动量指标,MICD异同离差动力指数,RC变化率指数,RCCD异同离差变化率指数,SRMI（MI修正指标）,ATR真实波幅,CVLT佳庆离散指标,MASS梅斯线,STD标准差,VHF纵横指标
2024/10/30,2.85,2.87,0.7448,"25,870,811.85","35,628,074.80","407,935.94",-6.2457,"12,878,960.98",231.0345,66.6667,336.3316,106.4516,178.3505,32.89,0,"678,620,007.98","115,266,110.34",2.7666,2.822,2.8252,0.0292,0.17,2.9963,0.5177,5.547,142.5225,0.0002,0.1418,80.4068,73.1489,94.9226,67.8481,6.8,7.2365,45.1803,18.4211,0.7343,2.86,0.7143,0.3333,0,0.1337,-0.0041,117.623,0.0544,0.101,0.0843,-19.139,28.2884,0.1776,0.3846
2024/10/29,2.92,2.84,1.2925,"41,106,423.59","34,832,882.20","1,358,174.37",-4.3452,"13,351,202.07",227.2727,66.6667,306.8139,101.6,168.6869,32.86,"-807,922.11","678,345,964.62","122,902,792.05",2.741,2.79,2.8027,0.0277,0.19,3.2391,0.4962,5.0555,179.9349,0.0013,0.1345,79.8207,69.5199,100.4222,64.9677,6.8,73.6653,56.7128,26.3158,0.7533,2.895,0.7143,0.3333,0,0.1286,-0.0037,116.3934,0.0276,0.0739,0.0886,-19.7771,28.1841,0.1828,0.3846
2024/10/28,2.82,2.93,2.5458,"60,404,964.16","31,485,873.40","1,214,251.37",-5.098,"12,861,798.72",235.9447,66.6667,387.7012,109.4828,188.764,32.96,"1,215,952.67","679,595,983.00","147,998,000.72",2.7128,2.762,2.7841,0.0269,0.3,3.4432,0.4759,8.9895,251.3998,0.0024,0.2391,82.889,64.3696,119.9278,83.7176,6.4,113.4723,81.0461,0,0.7357,2.745,0.7143,0.375,0,0.1239,-0.0027,118.1452,0.0016,0.1058,0.1007,-30.7705,28.0934,0.1858,0.4037
2024/10/25,2.7,2.76,1.2699,"29,533,682.97","24,164,652.20","-1,276,442.47",-8.7245,"3,721,481.44",190.0415,66.6667,325.3682,100.8621,162.3656,32.79,"1,209,800.91","675,806,857.56","91,312,390.29",2.671,2.706,2.7111,0.0029,0.18,3.6889,0.4561,3.3385,54.6099,0.0024,0.0936,74.3334,55.1099,112.7806,70.1632,0.8182,-36.8906,58.2671,64.2857,0.6797,2.71,0.7143,0.375,0,0.1161,-0.0012,113.5802,-0.0238,0.029,0.1114,-44.2059,28.2014,0.1803,0.4514
2024/10/24,2.69,2.71,0.8792,"20,280,235.06","23,410,903.00","-1,941,950.58",0.507,"2,827,850.19",185.2459,58.3333,313.4636,94.958,155.7895,32.73,0,"675,258,326.38","61,582,000.29",2.6519,2.68,2.6867,-0.003,0.08,3.9798,0.4642,1.784,14.359,0.0028,0.0473,61.5002,45.4981,93.5044,62.5151,0.3846,-75.1977,40.5046,73.2143,0.6639,2.71,0.7143,0.375,0,0.1176,0.0009,111.0656,-0.0485,0.0185,0.1243,-43.9977,28.5101,0.1812,0.461
2024/10/23,2.7,2.71,0.9879,"21,932,205.54","23,037,961.00","-1,916,143.80",18.9374,"3,441,937.52",178.3133,66.6667,321.0733,92.5,152.0833,32.73,0,"675,258,326.38","50,325,765.96",2.6443,2.654,2.6751,-0.0039,0.09,5.1967,0.4803,1.0566,19.816,0.003,0.0518,50.5836,37.497,76.7567,62.5151,-0.28,-68.5772,43.2783,73.2143,0.6639,2.6875,0.8571,0.2857,0,0.1492,0.0034,112.9167,-0.0728,-0.0037,0.1279,-42.9483,28.8478,0.1831,0.4545
2024/10/22,2.64,2.7,1.1192,"23,721,947.04","22,236,567.60","-1,935,736.69",29.8243,"8,343,788.39",168.3594,66.6667,286.4859,87.7049,147.4227,32.7,"669,239.55","675,176,967.83","48,926,725.32",2.6328,2.638,2.6576,-0.007,0.02,6.1067,0.4991,0.2786,6.0172,0.0032,0.0209,36.4017,30.9537,47.2976,61.1313,-0.7292,-4.9286,46.3578,61.7647,0.6466,2.6375,0.8571,0.2857,0.0769,0.1746,0.0064,111.5702,-0.0966,0.0148,0.1314,-30.1041,29.204,0.184,0.4514
2024/10/21,2.64,2.65,1.1715,"24,703,427.55","21,407,887.80","-2,061,701.06",31.6134,"19,581,219.56",159.3023,66.6667,277.7845,84.2975,146.3158,32.63,"1,202,235.19","674,724,892.37","36,794,449.86",2.617,2.622,2.6364,-0.0115,-0.01,6.4186,0.5234,-1.3953,-22.5368,0.0031,-0.0418,21.2692,28.2297,7.3482,54.0658,-0.375,-17.0922,47.7082,68.1159,0.6525,2.62,0.8571,0.25,0.0833,0.185,0.0087,109.5041,-0.1198,-0.0986,0.13,2.34,29.5007,0.1833,0.4643
2024/10/18,2.58,2.63,1.2507,"25,773,769.96","21,264,015.80","-2,247,813.20",34.0946,"22,863,753.90",155,66.6667,246.2474,87.2881,146.8085,32.58,"479,897.62","674,535,451.61","24,034,874.61",2.6104,2.628,2.6296,-0.0094,-0.09,6.5726,0.5552,-1.8351,-19.8333,0.0032,-0.0609,18.2675,31.71,-8.6176,51.103,0,-13.6017,49.0217,65.3333,0.6161,2.595,1,0.125,0.0833,0.1927,0.01,108.6777,-0.1425,-0.0739,0.1307,64.1107,29.7164,0.1843,0.4514
2024/10/17,2.63,2.58,0.805,"18,610,891.09","20,758,293.40","-2,531,871.52",36.1411,"22,901,023.79",147.3282,66.6667,214.2067,81.5126,138.9474,32.51,"-897,860.91","674,032,318.98","17,759,119.27",2.6068,2.634,2.6293,-0.0034,-0.08,6.4363,0.5872,-3.1592,-15.6206,0.0035,-0.1036,21.1512,38.4313,-13.409,43.5124,0.2917,-11.0982,38.9176,69.2308,0.6435,2.6225,1,0.1111,0.0909,0.1938,0.0106,109.322,-0.1645,-0.0227,0.1257,69.4903,29.7677,0.1844,0.4545
2024/10/16,2.59,2.63,0.6264,"17,889,085.17","22,843,832.00","-2,078,745.01",36.9093,"22,211,162.87",143.3962,75,218.7325,80.6723,135.4167,32.58,"513,851.52","674,381,936.72","25,804,202.40",2.6128,2.662,2.654,0.0146,-0.31,6.2999,0.6144,-0.8171,5.3882,0.0036,-0.0418,30.8177,47.0713,-1.6896,49.9777,0.4255,58.5577,38.3392,62.0253,0.6306,2.6375,1,0.125,0.0833,0.1978,0.0107,112.3932,-0.1859,0.0304,0.1229,116.1717,29.7779,0.1851,0.4676
2024/10/15,2.67,2.62,0.4828,"20,096,135.88","28,673,716.40","-1,223,733.21",35.9863,"21,384,506.09",161.1336,75,218.2743,80.6723,143.0108,32.53,"-1,197,190.88","674,313,387.70","12,876,212.14",2.62,2.668,2.666,0.0297,-0.22,5.8204,0.6219,-0.3802,23.0803,0.0037,-0.0336,41.5969,55.1982,14.3945,48.7075,0.7209,100.5952,39.6916,60.241,0.6306,2.665,1,0.2222,0.0909,0.1922,0.0104,111.4894,-0.2064,0.0649,0.1236,155.1402,29.7195,0.1829,0.4643
2024/10/14,2.66,2.68,0.482,"23,995,093.66","41,043,242.20","-39,439.57",35.6602,"21,303,908.28",168.3544,75,250.8902,84.3478,150.5618,32.6,"899,379.41","674,757,042.92","16,606,426.43",2.6295,2.732,2.689,0.0513,0.04,5.3772,0.6121,2.7476,36.8349,0.0039,0.0491,49.1601,61.9988,23.4827,55.791,0.8372,29.991,42.6457,51.1628,0.5963,2.6775,1,0.2222,0.0909,0.186,0.0096,115.5172,-0.2261,0.0933,0.1221,197.7353,29.4938,0.1813,0.4851
2024/10/11,2.72,2.66,0.4637,"23,683,316.92","50,186,275.20","1,310,254.59",36.4754,"22,587,599.56",180,75,241.6376,87.5,154.023,32.53,"-761,570.30","674,575,147.44","20,350,813.43",2.6169,2.764,2.6936,0.0672,0.11,4.8468,0.5756,3.0342,53.0026,0.0041,0.0582,55.6242,68.4181,30.0364,53.9299,1.1622,130.3204,42.0218,53.4884,0.6518,2.715,1,0.2222,0.0909,0.1738,0.0085,115.6522,-0.2447,0.109,0.1179,202.2078,29.0716,0.1767,0.4815
2024/10/10,2.68,2.72,0.5674,"28,780,141.91","50,540,088.80","3,333,603.22",35.9374,"23,851,744.65",198.5222,75,276.8903,94.2308,166.25,32.62,"199,849.44","675,092,052.55","37,570,568.74",2.6251,2.76,2.7103,0.0894,0.27,4.149,0.5179,6.6318,74.2825,0.0047,0.1455,64.103,74.8151,42.6787,60.2734,1.4,245.1051,44.9093,46.5116,0.6579,2.715,0.8571,0.2222,0.0909,0.156,0.007,115.2542,-0.2622,0.1324,0.1121,207.2765,28.4993,0.1727,0.4962
2024/10/9,2.89,2.66,0.9944,"48,783,064.29","50,786,009.60","5,641,743.55",34.8484,"24,380,533.06",221.4286,66.6667,262.8394,91.1765,157.5,32.55,"-1,096,530.31","674,442,031.82","32,666,507.24",2.6116,2.726,2.7055,0.1034,0.23,3.3659,0.4302,5.7304,96.7084,0.0049,0.1245,71.7955,80.1711,55.0441,55.9562,2.913,596.9754,55.7549,53.4884,0.6923,2.95,0.8571,0.2,0.1,0.132,0.0052,111.7647,-0.2787,0.1128,0.1064,276.2474,27.7859,0.164,0.5078
2024/10/8,3.11,2.94,2.3214,"82,439,497.28","47,373,916.80","6,909,153.93",32.1096,"25,038,181.30",388.8889,66.6667,358.9462,120,230.9091,32.83,"-150,115.73","678,928,628.39","81,030,951.91",2.5901,2.684,2.7283,0.1282,0.57,2.7754,0.321,18.191,217.4302,0.0052,0.4373,86.8071,84.359,91.7035,96.9132,21.5,806.4336,89.9534,20.9302,0.8974,2.805,0.8571,0.2,0.1,0.1131,0.0032,123.0126,-0.294,0.2211,0.0893,246.2551,26.9886,0.1582,0.6373
2024/9/30,2.72,2.84,2.9796,"68,197,408.80","35,178,195.80","4,774,742.50",26.0562,"18,302,576.09",271.3115,58.3333,260.8538,190.3846,185.4545,32.69,"759,028.70","676,053,127.37","129,799,534.17",2.5149,2.582,2.6224,0.0992,0.48,1.6448,0.1762,16.5925,237.9435,0.0039,0.3936,91.0541,83.1349,106.8924,96.0535,10,518.0756,87.8383,6.4516,0.8519,2.6325,0.7143,0.2222,0.0909,0.067,0.0017,118.3333,-0.3082,0.1901,0.07,115.2489,26.1467,0.1175,0.5789
2024/9/27,2.6,2.64,1.2355,"25,053,065.91","23,462,143.80","2,131,914.00",18.1737,"9,024,737.52",177.0833,58.3333,183.4622,171.4286,132.2034,32.49,"508,186.57","670,757,122.44","91,668,298.71",2.4469,2.488,2.5136,0.0645,0.28,0.7066,0.0621,10.2296,236.9509,0.0024,0.2409,89.8069,79.1753,111.0701,92.6346,5.2857,162.4496,63.4688,5,0.8154,2.5225,0.7143,0.3,0.1,0.0286,0.0007,110,-0.3213,0.1212,0.0557,39.0363,25.5569,0.0748,0.4545
2024/9/26,2.45,2.55,1.6591,"29,404,925.88","20,397,503.80","2,271,054.38",14.5722,"8,862,391.16",118.3333,50,148.4423,147.1698,104.6875,32.4,"1,183,248.45","669,867,636.56","75,100,955.85",2.4084,2.432,2.4504,0.0446,0.26,0.0487,-0.0129,7.5949,236.6614,0.0015,0.1773,87.2103,73.8595,113.9121,89.0903,2.625,189.7592,77.4931,0,0.72,2.4575,0.5714,0.3636,0.1111,0.0039,0.0002,105.8091,-0.3333,0.0902,0.05,32.1617,25.1946,0.0527,0.3662
2024/9/25,2.44,2.45,2.1258,"30,242,899.59","18,110,185.20","1,799,697.99",9.3072,"7,282,358.02",107.8212,41.6667,134.2325,138.4615,93.75,32.29,"-505,818.74","668,641,220.64","45,605,928.58",2.3765,2.394,2.4007,0.0276,0.15,-0.4987,-0.0655,4.1445,265.9314,0.0008,0.0964,80.8155,67.184,108.0784,80.323,2.125,198.7671,77.4978,20.8333,0.575,2.415,0.5714,0.4167,0.125,-0.0149,-0.0002,101.6598,-0.3443,0.0408,0.0443,10.8165,24.9107,0.0399,0.2424
2024/9/24,2.37,2.43,1.7728,"20,439,544.44","14,135,245.20","895,157.01",3.4054,"4,491,191.82",89.0625,41.6667,104.7531,120,77.9412,32.27,"1,177,238.85","668,393,905.42","34,554,602.87",2.3603,2.362,2.376,0.0189,0.11,-0.7545,-0.0987,3.6247,220.155,0.0007,0.0864,81.6399,60.3683,124.1832,77.28,0.6364,99.9422,68.0115,0,0.3939,2.3625,0.5714,0.4167,0.1111,-0.0244,-0.0004,99.5902,-0.3544,0.037,0.0429,3.5742,24.7283,0.0372,0.2239
2024/9/23,2.35,2.37,1.0532,"11,271,658.23","11,668,196.40","335,192.04",-0.5588,"3,149,223.57",80,33.3333,96.9664,118.1818,76.4706,32.21,"1,175,170.28","667,870,218.73","22,445,678.87",2.348,2.336,2.349,0.008,0.05,-1.0942,-0.1222,1.3904,68.3544,0.0005,0.0327,72.4599,49.7325,117.9147,62.959,0,-15.0015,50.7004,35.2941,0.3333,2.355,0.5714,0.4167,0.1111,-0.0348,-0.0004,97.1311,-0.3635,0.0127,0.0436,-5.4294,24.5796,0.0379,0.2381
2024/9/20,2.36,2.36,0.9337,"9,829,513.14","10,754,615.40","374,607.01",1.895,"3,139,510.27",77.6699,25,83.4931,114.0351,76.8116,32.18,"587,018.79","667,822,222.95","8,763,916.45",2.3395,2.326,2.3385,0.0028,0.01,-1.1632,-0.133,0.9986,24.055,0.0004,0.0255,58.6898,38.3688,99.3319,59.4051,-0.0833,-32.3099,47.0022,47.3684,0.3667,2.345,0.5714,0.3846,0.125,-0.0389,-0.0006,98.7448,-0.3717,0,0.0464,-6.1628,24.4864,0.0383,0.2419
2024/9/19,2.29,2.36,2.0405,"18,434,237.71","10,580,715.40","562,793.63",5.9898,"3,134,163.70",71.2264,25,78.4575,112.2807,75.3623,32.18,"880,528.19","667,822,222.95","18,614,216.45",2.3351,2.318,2.3277,-0.0032,0.02,-1.2258,-0.1377,0.9626,-18.8172,0.0003,0.0255,42.5802,28.2083,71.3241,59.4051,-0.5,8.6007,75.4374,47.3684,0.3214,2.2875,0.5714,0.3571,0.1429,-0.0415,-0.0006,99.1597,-0.3788,0.0085,0.0464,-11.0704,24.383,0.0398,0.2273
2024/9/18,2.3,2.29,1.1297,"10,126,589.96","9,120,690.20","-62,527.31",8.1236,"1,744,384.10",57.3991,25,67.1885,98.3051,64.7887,32.11,"234,435.30","667,253,340.07","-3,003,035.92",2.3327,2.316,2.3115,-0.0119,-0.05,-1.1052,-0.135,-2.276,-158.7879,0,-0.0455,18.4158,21.0223,13.2028,23.9231,-0.9444,14.6222,52.1101,84.2105,0.3214,2.305,0.5714,0.3333,0.1667,-0.0389,-0.0004,96.2185,-0.3848,-0.0297,0.045,-25.569,24.3042,0.0423,0.2969
2024/9/13,2.32,2.3,0.8874,"8,379,222.17","9,006,398.80","-183,382.18",5.7617,"2,288,217.92",61.8605,33.3333,65.4862,96.6102,63.3803,32.13,"-1,173,193.93","667,297,575.29","-6,398,473.92",2.3407,2.326,2.3223,-0.01,-0.06,-0.9922,-0.1215,-2.197,-141.0526,-0.0001,-0.0482,13.9873,22.3256,-2.6891,26.7015,-0.9375,-11.2002,42.226,100,0.3571,2.3225,0.7143,0.3333,0,-0.0333,-0.0002,93.8776,-0.3898,-0.0295,0.0436,-24.6534,24.4656,0.0413,0.2813
2024/9/12,2.32,2.32,0.6712,"6,770,476.72","9,410,265.00","-162,804.84",3.7033,"3,001,264.39",69.8113,41.6667,79.8559,106.8966,71.4286,32.15,"-391,342.99","667,369,561.32","1,951,906.08",2.3505,2.334,2.3334,-0.0077,-0.02,-1.0003,-0.1099,-1.6254,-116.263,-0.0002,-0.0364,20.981,26.4947,9.9536,33.1105,-0.5714,-29.988,32.0248,86.6667,0.3571,2.325,0.7143,0.3571,0.1429,-0.0291,-0.0003,95.082,-0.3935,-0.0453,0.0457,-9.1041,24.6962,0.0433,0.2424
2024/9/11,2.34,2.32,0.8715,"9,016,391.81","10,069,965.00","57,366.71",4.6674,"2,709,690.13",70.6161,41.6667,74.3796,103.3898,69.0141,32.15,"-587,014.49","667,369,561.32","-12,277,893.92",2.3551,2.342,2.3401,-0.0068,-0.04,-1.0369,-0.1009,-1.7643,-110.8333,-0.0003,-0.0418,23.7792,29.2515,12.8345,33.1105,-0.3077,0.3933,40.4394,86.6667,0.3214,2.3425,0.8571,0.3846,0.125,-0.0281,-0.0004,93.5484,-0.3961,-0.0293,0.0471,-6.179,24.8423,0.0423,0.2353
2024/9/10,2.34,2.35,1.0531,"11,251,700.43","10,337,245.00","185,832.69",3.2792,"2,672,645.35",75.6098,50,87.5423,114.2857,80.597,32.18,"704,957.95","667,484,574.94","5,838,560.24",2.3609,2.346,2.3502,-0.0044,-0.02,-1.0896,-0.0925,-0.6342,-81.2785,-0.0003,-0.0155,29.0021,31.9877,23.031,44.1487,-0.3571,21.6664,52.106,66.6667,0.4242,2.3325,0.8571,0.3846,0.125,-0.027,-0.0008,95.9184,-0.3976,-0.0126,0.0493,1.7427,24.8871,0.0414,0.2308
2024/9/9,2.32,2.34,0.818,"9,571,384.62","10,740,374.20","152,281.36",-0.512,"2,736,415.05",75.3623,41.6667,71.4088,124.0741,84.8485,32.14,"704,279.32","667,436,239.59","240,864.38",2.363,2.348,2.3503,-0.0058,-0.09,-1.2423,-0.0867,-0.9873,-133.4667,-0.0002,-0.0264,26.8365,33.4805,13.5486,38.4488,-0.2143,26.6589,41.7042,73.3333,0.3548,2.345,0.8571,0.3846,0.25,-0.0313,-0.0012,96.6942,-0.3978,-0.0085,0.0486,-7.0555,25.0142,0.0406,0.2344
2024/9/6,2.37,2.34,0.7921,"10,421,454.27","11,738,705.60","271,899.46",-4.5026,"2,787,414.31",83,41.6667,71.9789,130.1887,92.1875,32.14,"-586,899.43","667,436,239.59","6,117,197.93",2.368,2.354,2.3555,-0.0052,-0.05,-1.3367,-0.0789,-1.0222,-83.177,-0.0002,-0.0255,26.9214,36.8024,7.1595,38.4488,0.0909,18.9514,45.3943,78.5714,0.4706,2.3575,0.8571,0.3333,0.25,-0.0332,-0.0017,97.5,-0.397,-0.0085,0.0486,-8.6549,25.2158,0.0394,0.2143
2024/9/5,2.34,2.36,0.7823,"10,033,058.05","13,092,107.60","374,452.34",-9.5125,"2,846,149.27",92.1875,41.6667,78.0414,141.1765,96.8254,32.17,"391,611.95","667,524,118.50","10,910,733.01",2.3732,2.372,2.3632,-0.0033,-0.02,-1.324,-0.0715,-0.3168,-57.0204,-0.0001,-0.0064,36.2155,41.7429,25.1606,44.7988,-0.2,-10.7134,43.7053,64.2857,0.4194,2.3475,0.7143,0.3333,0.25,-0.0326,-0.002,97.9253,-0.395,0.0127,0.0486,-6.0716,25.4289,0.038,0.2143
2024/9/4,2.35,2.34,0.8167,"10,389,841.88","12,855,828.20","552,070.06",-13.4873,"3,053,495.65",103.1746,33.3333,86.2434,146.1538,101.5625,32.15,"-1,173,830.08","667,438,156.11","6,940,333.34",2.3764,2.378,2.3649,-0.0037,-0.02,-1.2789,-0.066,-1.3005,-84.7222,-0.0002,-0.0282,38.9386,44.5066,27.8026,35.9891,-0.2941,-9.5299,44.7709,78.5714,0.4194,2.3625,0.5714,0.3333,0.25,-0.0319,-0.0021,95.5102,-0.3919,-0.0043,0.0493,11.9489,25.5936,0.0373,0.2174
2024/9/3,2.37,2.36,1.1167,"13,320,335.59","12,667,388.40","774,834.07",-13.0663,"3,129,903.17",106.3492,41.6667,99.2027,150,104.6875,32.18,"-234,972.93","667,525,832.38","10,388,933.34",2.3874,2.386,2.3773,0.0004,0,-0.9919,-0.0596,-0.7708,-58.3333,-0.0002,-0.0136,47.6936,47.2906,48.4997,41.5096,-0.3333,63.0325,56.6796,64.2857,0.4194,2.3825,0.5714,0.3636,0.3333,-0.0267,-0.0021,98.7448,-0.3875,-0.0084,0.0507,19.2486,25.6892,0.0362,0.2143
2024/9/2,2.42,2.37,1.3502,"14,757,961.60","11,933,005.00","778,896.84",-16.0269,"3,007,302.43",116.9492,41.6667,102.1333,150.9804,104.7619,32.21,"-840,140.91","667,582,060.72","31,088,073.99",2.3916,2.386,2.3859,0.0032,0.04,-0.783,-0.0578,-0.5247,-1.9718,0,-0.01,53.6833,47.0891,66.8717,44.3438,-0.25,48.161,62.5824,57.1429,0.5946,2.4225,0.4286,0.4545,0.3333,-0.0245,-0.002,100,-0.3818,-0.0125,0.0507,24.1227,25.5701,0.0373,0.2254
2024/8/30,2.39,2.43,1.8544,"17,090,424.28","10,808,965.20","610,835.89",-19.4548,"2,683,785.04",137.3418,50,120.937,171.7391,121.0526,32.27,"504,710.01","667,942,413.81","48,614,953.99",2.3921,2.384,2.3939,0.0058,0.08,-0.5046,-0.0592,1.7446,75,0.0001,0.0464,59.0964,43.792,89.7051,67.3293,-0.1429,92.8009,75.7643,14.2857,0.6341,2.385,0.4286,0.4545,0.3333,-0.0204,-0.002,99.1837,-0.3748,0,0.0479,14.015,25.3683,0.0382,0.2535
2024/8/29,2.37,2.39,0.9882,"8,830,350.63","9,240,881.00","55,307.12",-25.296,"1,219,652.08",117.5439,41.6667,115.8597,163.8298,111.8644,32.22,"587,971.51","667,655,606.76","35,912,708.66",2.3811,2.364,2.3759,-0.0025,0.01,-0.4677,-0.0634,0.2096,-19.209,0,0.0055,45.7875,36.1399,65.0827,54.116,-0.4286,8.9721,43.598,46.6667,0.5429,2.37,0.4286,0.5,0.375,-0.0259,-0.0017,98.3539,-0.3668,-0.0083,0.0457,2.1781,25.1736,0.0408,0.2609
2024/8/28,2.35,2.38,1.0632,"9,340,934.87","8,981,940.40","30,210.29",-32.0004,"1,217,592.09",97.4093,33.3333,94.1574,139.6226,100,32.19,"783,370.27","667,618,311.79","40,180,532.91",2.3784,2.356,2.3688,-0.0069,-0.02,-0.2175,-0.0574,-0.3141,-63.5439,-0.0001,-0.0045,37.912,31.316,51.1038,49.8942,-0.6429,-1.5371,46.9106,58.8235,0.5429,2.3625,0.5714,0.4167,0.375,-0.0255,-0.0014,96.748,-0.3578,-0.0246,0.0457,7.671,24.9866,0.0449,0.2609
2024/8/27,2.35,2.36,1.0532,"9,669,681.36","8,844,740.20","-41,076.00",-33.4386,"1,229,917.38",96.8254,25,81.7963,138.4615,98.4127,32.14,"-391,371.68","667,538,620.26","40,467,535.91",2.3757,2.356,2.3632,-0.0109,-0.07,0.0241,-0.0453,-1.3584,-83.5298,-0.0001,-0.0282,29.9449,28.0181,33.7985,40.8187,-0.6429,-32.1551,48.3657,70.5882,0.5789,2.3525,0.7143,0.3636,0.3333,-0.0224,-0.0007,96.3265,-0.3481,-0.0126,0.0457,4.5377,24.7209,0.0453,0.2647
2024/8/26,2.33,2.36,0.9291,"8,944,445.76","9,166,780.20","-151,800.30",-29.4372,"1,284,377.37",89.3939,25,75.6665,127.2727,93.8462,32.14,"704,469.03","667,538,620.26","17,473,089.53",2.3789,2.364,2.3648,-0.0121,-0.05,0.2699,-0.0274,-1.6325,-129.9848,-0.0001,-0.0355,25.6866,27.0547,22.9503,40.8187,-0.875,-45.0591,44.4702,70.5882,0.4857,2.3325,0.7143,0.3636,0.3333,-0.0172,0.0002,97.1193,-0.338,-0.0248,0.0457,5.1845,24.387,0.0449,0.2647
2024/8/23,2.33,2.33,0.9853,"9,299,922.75","9,659,080.00","-221,572.98",-22.7308,"1,284,412.13",86.9347,25,66.6286,125.4545,86.5672,32.1,"-234,643.53","667,423,073.89","7,655,695.60",2.3851,2.378,2.3673,-0.0125,-0.11,0.6359,-0.0071,-3.2861,-208.9828,0,-0.0727,19.2991,27.7387,2.4197,27.0562,-0.9444,-7.1002,45.8354,88.2353,0.2857,2.3625,0.7143,0.2727,0.4444,-0.0078,0.0011,94.332,-0.3277,-0.0451,0.0457,1.5359,24.0508,0.0445,0.2727
2024/8/22,2.37,2.35,0.7667,"7,638,823.40","9,434,600.20","-322,777.84",-24.1557,"2,022,414.20",89.2308,25,71.0845,115.7895,85.0746,32.13,"-838,676.62","667,502,191.34","4,451,495.35",2.3981,2.394,2.3859,-0.0058,-0.04,0.8671,0.015,-2.7921,-195.1673,0.0006,-0.0664,21.2563,31.9586,-0.1482,31.0703,-0.7692,-41.4851,37.2981,92.8571,0.3143,2.38,0.8571,0.3333,0.4444,0.0006,0.0021,92.8854,-0.3174,-0.0369,0.0464,-2.6261,23.7759,0.0425,0.2813
2024/8/21,2.39,2.38,0.8786,"8,712,638.24","9,888,360.20","-259,069.10",-21.0547,"2,732,691.25",88.8889,33.3333,69.0495,112.5,84.6154,32.19,0,"667,597,756.46","9,536,313.20",2.4087,2.412,2.4039,0.0016,-0.04,1.0944,0.0302,-1.8557,-208.7719,0.0012,-0.0436,27.7178,37.3097,8.5339,38.1442,-0.4545,-51.3051,40.8532,83.3333,0.4167,2.4025,0.7143,0.4167,0.4444,0.0088,0.0027,89.8113,-0.3073,-0.0403,0.0457,-7.9947,23.5898,0.0414,0.2813
2024/8/20,2.43,2.4,1.2114,"11,267,765.83","9,922,500.20","-229,023.75",-14.6143,"2,660,379.79",96.1538,33.3333,73.1199,120.3704,90.4762,32.21,"-235,155.44","667,670,403.13","11,715,713.20",2.4135,2.414,2.4158,0.0074,-0.04,1.1148,0.0374,-1.0989,-138.3721,0.0015,-0.0291,33.2433,42.1057,15.5187,43.6675,-0.125,-31.3481,49.7033,80,0.4722,2.425,0.5714,0.4167,0.4444,0.0114,0.0032,90.566,-0.2976,-0.0123,0.0464,-13.3036,23.4902,0.0413,0.2903
2024/8/19,2.4,2.43,1.2818,"11,394,049.38","9,298,697.60","-399,776.67",-11.8635,"2,746,474.99",93.4426,33.3333,71.6095,122.6415,90.4762,32.24,"588,451.81","667,809,469.80","14,029,086.54",2.419,2.418,2.4237,0.0121,-0.01,1.1668,0.0385,0.0686,-22.7316,0.0016,0.0009,39.865,46.5368,26.5214,53.3181,0.3333,-44.2694,50.3138,38.4615,0.303,2.415,0.5714,0.4167,0.4444,0.0143,0.0035,91.0112,-0.2884,-0.0041,0.0486,-19.5462,23.4224,0.0414,0.2813
2024/8/16,2.44,2.41,0.8067,"8,202,747.72","8,921,657.80","-635,566.51",-8.5738,"3,523,183.05",91.9355,25,67.7702,112.5,86.1538,32.21,"-587,880.03","667,714,568.55","8,814,542.54",2.4156,2.42,2.4205,0.0127,-0.07,1.117,0.0344,-0.7209,-21.7715,0.0016,-0.0182,37.5753,49.8728,12.9804,46.7843,0.3333,-66.0061,38.2755,43.75,0.3235,2.4275,0.5714,0.3846,0.5,0.0147,0.0037,92.6923,-0.2795,0.0041,0.0493,-16.0991,23.447,0.0417,0.2857
2024/8/15,2.39,2.44,0.8618,"9,769,028.28","10,132,837.60","-607,321.38",-4.0937,"3,593,999.04",110.5263,33.3333,84.5704,118.1818,103.2787,32.24,"1,176,577.45","667,815,067.34","7,213,868.29",2.4196,2.426,2.4258,0.017,0.01,1.1034,0.03,0.4804,17.8977,0.0015,0.0109,45.2519,56.0215,23.7126,56.7051,0.3333,-16.7859,42.7074,25,0.1724,2.4025,0.5714,0.3846,0.375,0.0169,0.0038,91.0448,-0.2709,0.0082,0.0486,-11.6668,23.535,0.0424,0.3
