日期,开盘价(元),收盘价(元),量比,TAPI加权指数成交值,VMA量简单移动平均,VMACD量指数平滑异同平均,VOSC成交量震荡,VSTD成交量标准差,CR能量指标,PSY心理指标,VR成交量比率,AR,BR,WAD威廉聚散指标,MOBV能量潮,PVT量价趋势指标,WVAD威廉变异离散量,BBI多空指数,MA简单移动平均,EXPMA指数平均数,MACD指数平滑异同平均,MTM动力指标,PRICEOSC价格振荡指标,TRIX三重指数平滑平均,BIAS乖离率,CCI顺势指标,DBCD异同离差乖离率,DPO区间震荡线,K,D,J,RSI相对强弱指标,SRDM动向速度比率,VROC量变动速率,VRSI量相对强弱,WR威廉指标,ADTM动态买卖气指标,CDP逆势操作,DPTB-上证指数,JDQS阶段强势指标--上证180,JDRS阶段弱势指标--上证指数,MI动量指标,MICD异同离差动力指数,RC变化率指数,RCCD异同离差变化率指数,SRMI（MI修正指标）,ATR真实波幅,CVLT佳庆离散指标,MASS梅斯线,STD标准差,VHF纵横指标
2024/10/30,28.14,28.24,0.6886,"6,309,581.48","8,431,800.60","-958,126.81",-38.2744,"2,527,106.76",178.4574,41.6667,201.1406,99.7547,154.5366,78.78,"19,461.94","225,548,467.89","15,728,881.33",28.3583,28.456,28.3948,-0.1037,-0.55,1.7337,0.2313,-0.5896,-54.2067,-0.0016,-0.1909,49.2435,50.4721,46.7865,42.7336,0.3734,-52.0603,36.7887,63.8743,0.6441,28.34,0.8571,0.2222,0,0.419,-0.0371,93.883,-0.3774,0.0195,0.6821,-40.9297,26.4402,1.6972,0.4713
2024/10/29,28.51,28.22,0.8951,"8,693,569.81","9,175,290.00","-885,669.78",-29.9491,"2,365,307.15",176.862,41.6667,200.0299,97.4919,154.5898,78.55,"-320,648.18","225,543,990.39","16,854,613.33",28.3829,28.598,28.4722,-0.0555,-0.45,2.3684,0.2537,-0.8055,-33.6928,-0.0003,-0.2027,52.4367,51.0863,55.1375,41.9802,0.226,-34.3974,42.6979,75.6364,0.6623,28.2775,0.8571,0.2222,0,0.5025,-0.0211,96.1172,-0.3843,0.0074,0.7536,-43.2151,26.4475,1.8146,0.4664
2024/10/28,28,28.5,1.1455,"11,363,644.11","9,667,416.20","-935,392.13",-26.0453,"2,332,951.84",161.75,41.6667,196.2912,93.7351,149.4264,79.11,"428,396.24","225,629,004.78","23,065,632.83",28.4226,28.712,28.5984,0.0212,0.15,2.9984,0.2728,0.0351,-72.6683,0.0013,0.03,57.8476,50.4111,72.7207,49.5927,-0.1368,-37.6179,50.9814,72.3032,0.6595,28.485,0.8571,0.25,0,0.5927,0.0002,95.5734,-0.3898,0.0123,0.89,-47.6286,26.523,1.9159,0.4622
2024/10/25,28.49,28.53,0.6611,"7,354,886.96","10,028,775.20","-1,229,963.69",-17.3821,"2,514,146.91",169.3923,50,206.9057,92.2892,158.0222,79.14,"241,619.10","225,641,084.94","16,129,935.97",28.4306,28.746,28.6476,0.0755,0.84,3.6831,0.2854,-0.1021,-46.1022,0.0023,0.0409,57.2683,46.6928,78.4193,50.4089,-0.0734,-72.6005,35.9612,84.1167,0.6714,28.8375,0.8571,0.25,0.0833,0.7221,0.0245,97.0408,-0.3938,-0.0073,1.09,-54.3161,26.8945,1.9669,0.4463
2024/10/24,28.91,28.79,0.7672,"8,349,038.21","11,156,881.60","-1,186,518.44",-3.3627,"2,491,521.05",166.4847,50,200.4257,87.3369,154.931,79.4,"-181,674.87","225,707,690.30","5,212,423.92",28.3831,28.71,28.7063,0.1406,0.78,4.2063,0.2936,0.7113,-14,0.0033,0.2282,55.4677,41.4051,83.593,57.2085,-0.219,-80.0748,38.2132,79.9028,0.6677,28.915,0.8571,0.25,0.1667,0.8177,0.053,96.7081,-0.3965,0.0028,1.2386,-51.9249,27.432,2.0002,0.4496
2024/10/23,28.81,28.95,0.968,"10,021,756.68","10,850,550.60","-1,127,314.85",14.8423,"3,339,331.33",153.7827,58.3333,197.3037,84.2697,147.2538,79.72,"137,172.97","225,753,697.99","7,015,665.27",28.3555,28.49,28.6645,0.1711,0.8,5.315,0.2961,0.5296,-3.9292,0.0036,0.3818,44.6923,34.3738,65.3292,61.46,-0.4137,-69.727,42.1801,76.8116,0.6637,28.8325,0.8571,0.2857,0.1538,1.122,0.0841,98.3356,-0.3978,-0.013,1.2814,-49.1909,28.0147,2.0039,0.4478
2024/10/22,28.67,28.79,1.0945,"11,127,530.71","10,367,265.40","-1,129,762.46",25.2956,"5,789,462.75",154.1103,58.3333,180.0447,82.5112,144.3921,79.43,"-128,278.87","225,697,927.56","-2,537,371.50",28.2701,28.302,28.5218,0.1644,0.05,6.1347,0.2965,-0.5183,3.6244,0.0038,0.0064,30.3892,29.2146,32.7385,58.9156,-0.7174,0.3519,44.6137,63.4492,0.6386,28.61,0.7143,0.2857,0.1538,1.3795,0.1199,97.8586,-0.3978,-0.0024,1.3486,-38.9782,28.5342,1.9823,0.4487
2024/10/21,28.36,28.67,1.3124,"13,241,177.96","10,153,958.60","-1,170,118.59",26.1823,"10,595,054.14",148.9515,58.3333,176.669,81.2312,142.6679,79.23,"151,411.81","225,651,409.74","-11,358,202.59",28.136,28.174,28.3876,0.1649,-0.04,6.3364,0.2986,-0.8159,-1.772,0.0037,-0.2836,23.0383,28.6272,11.8605,57.1475,-0.288,-13.0842,49.4181,64.9936,0.5617,28.255,0.7143,0.25,0.1667,1.4676,0.1473,98.6579,-0.3965,-0.0846,1.3707,-0.7973,28.975,1.9587,0.4416
2024/10/18,27.69,28.35,1.2804,"12,915,776.40","10,130,659.40","-1,383,938.89",27.9811,"11,741,520.66",138.0446,58.3333,154.9733,79.9397,137.3246,78.77,"133,208.88","225,501,342.45","-20,566,823.65",28.03,28.188,28.2465,0.1693,-0.98,6.3005,0.3018,-1.5426,-9.85,0.0036,-0.5773,18.231,31.4217,-8.1505,52.6158,0.0616,-12.632,48.8303,61.0227,0.4891,27.825,0.8571,0.125,0.1667,1.4792,0.1625,96.8238,-0.3938,-0.0753,1.3814,38.2951,29.4026,1.9377,0.3959
2024/10/17,28.1,27.69,0.5439,"6,853,978.55","10,165,580.00","-1,610,374.62",28.4017,"11,856,086.25",117.6692,58.3333,130.6508,72.7069,123.2579,77.97,"-396,964.29","225,191,106.82","-21,777,241.16",27.9876,28.26,28.1947,0.2208,-1.17,5.958,0.3055,-3.2072,-14.1625,0.0037,-1.1445,20.8635,38.0171,-13.4437,42.0901,0.25,-44.1492,34.7456,67.6009,0.5107,28.0075,0.8571,0.1111,0.1818,1.4101,0.1696,97.0898,-0.3899,-0.0243,1.3264,37.785,29.6487,1.9207,0.4079
2024/10/16,28,28.01,0.466,"7,615,923.21","12,490,188.60","-1,237,854.70",25.4523,"11,234,365.93",94.1647,66.6667,113.0456,67.9806,103.0023,78.53,"8,057.52","225,268,711.80","-16,146,097.25",28.0679,28.588,28.447,0.413,-3.31,5.5532,0.3047,-1.5293,2.1385,0.0039,-0.6809,31.1299,46.5939,0.202,46.2402,0.3963,11.4339,35.8366,63.6566,0.5155,28.3075,0.8571,0.125,0.25,1.361,0.1676,98.4188,-0.3849,0.0243,1.315,87.5838,29.7969,1.9143,0.4142
2024/10/15,28.58,28.15,0.4427,"10,163,104.90","16,349,941.00","-664,440.34",24.8918,"10,629,754.99",98.9796,66.6667,124.2261,70.4624,106,78.79,"-414,646.82","225,306,602.64","-20,333,324.86",28.1823,28.758,28.6655,0.6149,-2.51,4.5812,0.2834,-0.1301,22.5779,0.004,-0.3345,42.6691,54.3258,19.3557,47.9645,0.7627,60.835,38.8237,59.7639,0.5294,28.6175,0.8571,0.1111,0.2727,1.2029,0.1592,94.3049,-0.3788,0.0725,1.3371,111.7151,29.8696,1.9389,0.4165
2024/10/14,28.74,28.74,0.4938,"13,084,007.06","22,696,233.80","13,850.81",24.6693,"10,433,478.89",101.318,66.6667,128.4327,73.8265,111.9904,79.43,"247,199.20","225,512,863.42","-35,421,205.51",28.3054,29.392,28.9233,0.8535,0.36,3.6296,0.2396,2.9093,36.5768,0.0039,0.55,49.8466,60.1542,29.2316,55.1922,0.9125,46.9909,42.6426,52.8662,0.5416,28.8175,0.8571,0.1111,0.2727,1.0295,0.1445,95.7681,-0.3718,0.1044,1.3186,157.2302,29.5413,1.9535,0.4322
2024/10/11,29.33,28.71,0.5022,"13,253,950.40","26,690,325.80","728,784.71",25.2785,"11,067,999.70",109.9384,66.6667,122.1065,75.5147,118.4343,78.76,"-171,797.90","225,499,092.75","-32,647,357.67",28.2247,29.776,29.0149,1.0413,1.38,2.5711,0.168,3.937,52.7891,0.0039,0.8564,56.8163,65.308,39.833,54.9042,1.1737,136.306,42.6559,53.1847,0.4755,29.4775,1,0.1111,0.2727,0.7904,0.1268,95.7958,-0.3641,0.1324,1.2879,169.6991,28.9827,1.952,0.4217
2024/10/10,28.95,29.33,0.7182,"18,579,755.23","26,267,228.80","1,760,038.92",24.5601,"11,698,710.40",120.9369,75,133.207,82.3994,127.1416,79.51,"-187,408.53","225,777,921.49","-24,628,148.47",28.3001,29.71,29.1674,1.2617,3.22,1.3834,0.0731,7.4851,84.4334,0.0041,1.8064,63.6904,69.5538,51.9635,61.7368,1.8099,264.1541,48.1463,46.603,0.4343,29.3675,0.8571,0.2222,0.2727,0.4968,0.1039,97.7993,-0.3558,0.1463,1.2586,172.1171,28.2544,1.9499,0.4384
2024/10/9,30.98,28.86,1.1583,"27,625,433.09","25,643,335.80","2,681,524.65",22.1504,"12,097,128.17",113.0476,75,114.9471,69.2133,108.2051,79.04,"-392,198.33","225,478,008.98","-31,710,562.98",28.1719,29.31,29.0861,1.3872,3.12,0.0384,-0.0496,7.3095,102.4499,0.0041,1.7582,70.1432,72.4855,65.4585,58.4721,2.708,148.8926,58.3243,51.5924,0.4335,31.59,0.8571,0.2,0.3,0.1129,0.0751,93.1569,-0.3473,0.131,1.1843,212.261,27.4396,1.9204,0.4463
2024/10/8,33.72,31.32,2.4127,"42,432,400.86","23,239,365.20","3,023,641.81",21.3068,"12,178,404.66",163.0295,75,143.0097,83.2737,138.5776,81.5,"-124,741.83","227,592,220.95","-4,079,942.94",27.9107,28.76,29.1992,1.5773,6.41,-1.3324,-0.1902,18.018,215.2007,0.0043,4.6045,82.305,73.6567,99.6018,93.1303,83.6667,652.0855,84.2772,25.4777,0.6301,30.3075,0.7143,0.2,0.3,-0.265,0.0403,101.6883,-0.3386,0.2117,1.0586,171.9135,26.5362,1.9295,0.5197
2024/9/30,28.94,30.66,2.7501,"32,467,323.42","17,316,106.60","1,775,011.39",13.3561,"8,338,182.33",113.7157,66.6667,105.4057,122.3087,111.1236,80.18,"295,536.29","226,692,872.77","19,100,431.62",27.155,27.644,28.1388,1.2629,5.62,-2.9971,-0.3559,17.8098,254.2961,0.0029,4.5564,86.3331,69.3325,120.3343,92.0809,12.4727,203.4887,79.9625,4.6477,0.3911,28.1625,0.5714,0.2222,0.2727,-0.8491,0.0102,100.4258,-0.3298,0.1973,0.8436,72.2072,25.5459,1.766,0.4837
2024/9/27,27.67,28.38,0.9988,"10,908,137.74","12,053,714.00","495,663.19",8.1311,"3,752,136.57",66.9149,58.3333,76.05,90.644,80.2363,77.9,"422,173.51","224,029,740.54","-9,249,848.83",26.4141,26.494,26.8782,0.8109,3.3,-4.575,-0.4919,10.9424,213.7532,0.001,2.7764,81.8235,60.8322,123.8061,85.8642,4.1828,9.4707,51.724,0,0.061,26.985,0.5714,0.3,0.3,-1.4109,-0.0123,94.0981,-0.3211,0.1335,0.6771,36.4716,25.0267,1.6621,0.5097
2024/9/26,26.11,27.33,1.5574,"14,961,627.55","11,088,129.40","649,630.06",10.1362,"3,928,222.29",45.7873,50,65.2347,80.5393,68.4917,76.85,"421,066.02","223,604,249.92","-19,842,166.08",26.0086,25.826,26.1273,0.5118,2.64,-5.6657,-0.5826,7.7646,150.6167,-0.0007,2.0036,72.7352,50.3366,117.5326,79.7694,1.3971,180.3633,66.706,0,-0.2667,26.21,0.5714,0.2727,0.3333,-1.7791,-0.0305,91.8655,-0.3126,0.0794,0.6229,24.2672,24.7378,1.7252,0.5643
2024/9/25,26,26.11,1.8719,"15,025,940.71","9,821,949.80","401,940.90",6.2664,"3,370,703.68",41.6802,41.6667,51.8368,72.104,60.9781,75.47,"-270,668.63","222,889,517.80","-36,599,112.50",25.6954,25.376,25.5259,0.2341,1.5,-6.4115,-0.6437,3.3071,95.5807,-0.0022,0.9282,59.1029,39.1372,99.0342,65.2708,0.3144,111.4439,65.9292,21.9828,-0.5218,25.535,0.5714,0.3333,0.375,-2.0354,-0.0443,88.299,-0.3045,0.0299,0.5529,8.0494,24.447,1.8243,0.6329
2024/9/24,24.99,25.74,1.8604,"11,994,633.45","7,958,797.40","6,935.43",3.6711,"2,658,421.67",30.9307,41.6667,44.1007,67.6402,53.0612,75.1,"418,046.61","222,675,370.96","-41,826,355.11",25.5869,25.092,25.2338,0.0502,1.15,-6.872,-0.6771,1.7324,3.4322,-0.0026,0.5418,49.6457,29.1544,90.6282,57.5892,-0.4389,46.6611,60.686,40.7407,-0.7309,24.9675,0.7143,0.25,0.4444,-2.1905,-0.0558,87.7301,-0.2966,0,0.5271,11.0776,24.2946,1.9086,0.6329
2024/9/23,25.01,24.91,0.9323,"6,844,611.64","6,537,728.60","-350,720.81",3.2563,"2,387,115.45",26.6986,33.3333,38.8116,65.2225,48.2412,74.27,"-213,046.63","222,270,116.45","-53,389,540.95",25.5368,24.866,24.9808,-0.1408,-0.25,-7.3134,-0.6927,-1.7034,-52.4288,-0.003,-0.3518,26.1464,18.9088,40.6216,27.6911,-0.5954,-51.2247,47.6028,84.4388,-0.7076,25,0.7143,0.25,0.5556,-2.346,-0.0656,84.584,-0.2891,-0.0525,0.6307,-9.1476,24.089,1.9611,0.6926
2024/9/20,25.17,25.04,0.8682,"6,217,597.08","7,333,306.80","-355,106.46",11.7535,"2,381,042.53",24.356,33.3333,39.6804,62.7586,45.2404,74.61,"159,052.98","222,305,612.18","-49,469,404.84",25.6108,24.802,25.0161,-0.2335,-0.29,-7.51,-0.6895,-1.6561,-61.2914,-0.0031,-0.3409,23.3342,15.29,39.4225,30.4972,-0.5916,-78.4854,45.9419,84.7423,-0.6185,24.95,0.7143,0.2308,0.5,-2.4283,-0.0753,86.0481,-0.2818,-0.053,0.6657,-15.5354,23.9521,1.9564,0.6614
2024/9/19,24.84,25.08,1.1818,"8,912,231.78","7,194,921.00","-278,929.21",28.6979,"2,341,707.14",23.4987,33.3333,39.9179,64.2361,43.9806,74.74,"258,847.80","222,315,575.48","-44,999,706.32",25.671,24.826,25.0042,-0.3574,-0.66,-7.6603,-0.6775,-2.0344,-74.857,-0.0034,-0.42,18.3346,11.2679,32.468,31.3108,-0.7483,-0.2842,52.3085,83.9175,-0.622,24.5925,0.8571,0.2143,0.4286,-2.4973,-0.082,85.3642,-0.2747,-0.0435,0.6636,-18.1274,23.8709,1.9581,0.6296
2024/9/18,24.53,24.69,0.6572,"5,530,374.36","7,586,341.80","-418,754.21",28.5965,"3,060,338.21",24.6141,33.3333,40.1465,75.4831,49.4581,74.06,"417,242.21","222,173,956.97","-49,553,877.46",25.7817,24.876,24.9663,-0.5034,-1.6,-7.1178,-0.6535,-4.7086,-105.9171,-0.0038,-0.9582,9.9343,7.7345,14.3338,12.3019,-0.9609,14.1432,44.3028,91.9588,-0.6943,24.605,0.8571,0.2,0.5,-2.387,-0.0833,84.6127,-0.2676,-0.063,0.6236,-30.4817,23.8365,1.9501,0.6274
2024/9/13,24.65,24.61,0.5899,"5,065,916.86","8,493,316.60","-271,208.04",28.4759,"7,090,931.43",25.8974,25,34.7085,72.8873,49.0786,73.67,"19,842.10","222,155,811.79","-52,691,355.83",26.0242,25.086,25.1045,-0.5861,-1.83,-6.462,-0.6149,-6.2059,-109.9989,-0.0039,-1.4109,6.1176,6.6346,5.0837,7.9473,-0.9713,42.6887,43.0677,95.3782,-0.7015,24.75,0.8571,0.2,0.6667,-2.2458,-0.0776,83.2826,-0.2605,-0.0786,0.6179,2.9626,23.9546,1.87,0.6073
2024/9/12,25.2,24.59,1.3831,"10,904,977.02","8,573,068.60","29,875.91",27.431,"6,852,431.51",30.4842,25,34.9561,80.5085,52.7505,73.45,"-403,566.83","222,151,698.59","-46,081,736.14",26.3026,25.422,25.3517,-0.6259,-1.63,-5.8507,-0.5681,-7.4839,-111.2079,-0.0039,-1.7964,4.4756,6.8931,-0.3594,6.9851,-0.9711,169.9501,54.0212,99.7812,-0.5644,25.16,0.7143,0.2143,0.5714,-2.0782,-0.0724,84.9102,-0.2532,-0.1459,0.6314,30.6446,23.9831,1.7764,0.5872
2024/9/11,25.19,25.16,0.6639,"5,559,306.80","7,819,223.00","-89,916.16",25.4997,"7,123,366.73",31.1661,25,36.5484,82.1118,52.5323,74.1,0,"222,396,710.60","-39,848,737.83",26.6006,25.792,25.7326,-0.6081,-1.19,-5.2075,-0.517,-6.5292,-107.3419,-0.0037,-1.6,6.576,8.1019,3.5244,9.2919,-0.9582,-13.1251,42.9816,95.3488,-0.5774,25.3625,0.7143,0.2308,0.5,-1.898,-0.0678,85.7532,-0.2454,-0.1212,0.6079,23.2274,23.9258,1.6376,0.5591
2024/9/10,25.79,25.33,1.2156,"10,868,836.64","8,366,798.60","250,722.52",25.8211,"7,302,477.76",33.2731,25,42.9852,83.1056,57.2301,74.3,"-68,754.42","222,433,992.89","-35,022,430.83",26.8656,26.004,26.0189,-0.6226,-1.38,-4.7346,-0.4672,-6.9035,-112.3281,-0.0035,-1.7473,7.4774,8.8648,4.7027,10.1227,-0.927,276.9048,54.0094,92.4138,-0.471,25.82,0.7143,0.2308,0.5,-1.7533,-0.0638,85.6611,-0.2372,-0.1174,0.6057,20.7287,23.787,1.5277,0.5284
2024/9/9,26.15,25.74,0.7923,"10,167,438.03","8,985,747.20","215,074.28",21.4986,"7,552,961.89",43.2459,33.3333,53.8039,100,68.0087,74.76,"-209,453.78","222,607,974.41","-32,284,803.55",27.1359,26.208,26.3633,-0.608,-3.05,-4.1229,-0.4155,-6.468,-108.0146,-0.0032,-1.6391,7.2402,9.5585,2.6037,12.3404,-0.9221,199.0827,52.4841,96.1722,-0.3827,26.34,0.8571,0.2308,0.5,-1.5727,-0.0592,86.4629,-0.2285,-0.1016,0.5907,3.2501,23.6314,1.3937,0.4932
2024/9/6,26.44,26.29,0.4048,"5,468,902.05","12,769,599.80","211,539.20",17.8482,"7,612,851.16",52.1241,33.3333,65.023,117.971,81.3657,75.31,"-323,014.80","222,819,622.68","-22,996,548.79",27.4142,26.402,26.675,-0.5993,-2.34,-3.5957,-0.3644,-5.4203,-102.4758,-0.003,-1.3918,8.6194,10.7176,4.4231,16.3428,-0.9185,27.9831,43.4439,94.9622,-0.2596,26.3825,0.7143,0.25,0.5,-1.4138,-0.0524,89.6352,-0.2191,-0.0824,0.5814,2.8071,23.5421,1.267,0.4284
2024/9/5,26.2,26.44,0.5401,"7,019,894.48","13,476,631.60","652,825.53",16.5959,"7,792,274.49",58.356,33.3333,64.7155,124.2424,85.0114,75.54,"333,472.11","222,850,575.40","-19,650,668.41",27.6114,26.902,26.8675,-0.6316,-2.26,-3.0613,-0.3132,-5.7201,-128.7789,-0.0029,-1.4936,9.6612,11.7667,5.4501,17.6433,-0.9374,64.533,45.9276,91.784,-0.2572,26.255,0.7143,0.25,0.5,-1.2723,-0.0451,90.455,-0.209,-0.0905,0.6014,6.0063,23.624,1.1598,0.4327
2024/9/4,26.18,26.22,0.6856,"8,301,451.41","13,045,548.60","1,131,240.42",13.9955,"7,973,723.26",67.7686,25,65.0003,131.339,91.4869,75.28,"-146,916.09","222,791,458.27","-22,617,389.04",27.8247,27.34,27.0812,-0.6471,-2.43,-2.4915,-0.2577,-7.3716,-182.6329,-0.0028,-1.97,8.7728,12.8195,0.6794,8.7701,-0.9603,74.9395,47.7109,96.9484,-0.1587,26.41,0.5714,0.25,0.5,-1.1016,-0.0355,88.671,-0.1981,-0.0977,0.61,9.852,23.64,1.0468,0.3826
2024/9/3,26.5,26.35,1.3887,"14,053,369.22","12,095,800.80","1,666,126.31",10.7869,"8,088,900.13",61.5914,25,78.6429,125.6516,89.1473,75.55,"-194,118.26","222,832,372.20","-24,622,598.67",28.2453,27.836,27.5119,-0.5618,-2.3,-1.717,-0.1992,-7.8967,-233.5623,-0.0022,-2.1464,11.1087,14.8428,3.6405,9.2614,-0.9608,227.5334,56.0323,96.6184,-0.1607,27.0375,0.5714,0.1818,0.5556,-0.8718,-0.0256,89.9624,-0.1864,-0.0995,0.6229,18.7374,23.6281,0.8863,0.3686
2024/9/2,27.99,26.71,5.2174,"29,311,274.13","10,093,576.20","1,794,626.64",0.75,"7,886,551.45",61.4469,33.3333,79.678,104.2874,78.4946,75.93,"-323,279.88","223,021,299.93","-14,938,247.82",28.6356,28.296,28.0928,-0.3961,-2.36,-0.9567,-0.1475,-7.5938,-238.0452,-0.0014,-2.1045,14.4338,16.7099,9.8816,10.6367,-0.9492,492.1931,90.5679,94.7917,0.074,28.735,0.4286,0.2727,0.5556,-0.6283,-0.0162,91.8501,-0.1738,-0.0973,0.6214,25.0266,23.6115,0.7018,0.3439
2024/8/30,28.5,28.79,2.0685,"8,972,610.77","5,565,230.20","323,748.74",-22.4926,"1,778,640.47",81.6139,41.6667,105.1586,120.5369,96.3095,78.01,"99,443.49","225,119,076.38","9,145,449.67",28.9822,28.684,28.7842,-0.1651,-0.27,-0.4909,-0.1109,-1.266,-83.0117,-0.0007,-0.3145,18.5737,17.8479,20.0254,37.3164,-0.7455,134.638,70.007,72.8972,0.5266,28.7075,0.4286,0.3636,0.5556,-0.4082,-0.0095,97.6263,-0.1605,-0.0355,0.4907,-12.7698,23.6857,0.5008,0.2093
2024/8/29,28.6,28.63,1.2089,"4,910,303.70","4,346,608.60",794.3055,-32.8195,"965,246.13",78.8848,33.3333,102.1689,111.6095,91.8951,77.43,"-337,022.30","225,068,829.26","-3,525,351.30",28.9944,28.74,28.7813,-0.2008,-0.63,-0.4308,-0.096,-2.0303,-94.7374,-0.0007,-0.5627,12.1849,17.485,1.5847,25.3067,-0.6075,-10.2369,52.2682,91.2371,0.5128,28.74,0.4286,0.4167,0.625,-0.3753,-0.0023,97.1826,-0.1464,-0.0425,0.5079,-32.6021,23.8871,0.508,0.189
2024/8/28,28.85,28.7,0.8461,"3,551,578.05","4,045,075.00","-85,915.45",-34.168,"966,175.70",74.6301,33.3333,97.9871,112.7968,90.6949,77.78,"-242,562.75","225,080,756.76","-4,011,937.32",29.0621,28.826,28.857,-0.2035,-0.89,-0.2356,-0.0771,-2.1535,-111.7365,-0.0006,-0.5773,13.78,20.1351,1.07,27.2071,-0.6398,-61.7692,43.0559,87.6289,0.1933,28.6525,0.5714,0.3333,0.625,-0.2912,0.0048,96.1152,-0.1319,-0.0356,0.5221,-32.572,24.229,0.5,0.2903
2024/8/27,28.51,28.65,0.944,"4,003,193.09","4,188,837.00","-68,935.90",-30.5511,"946,260.43",65.7197,33.3333,77.4418,99.3166,76.3052,77.72,"-13,681.63","225,074,571.42","-1,742,187.88",29.1724,28.938,28.9354,-0.201,-1.2,-0.0126,-0.0572,-2.7055,-158.4846,-0.0004,-0.7391,14.3208,23.3126,-3.6626,23.801,-0.7415,-16.985,45.5719,90.2062,0.0719,28.7075,0.4286,0.3636,0.5556,-0.1922,0.0133,96.1732,-0.1169,-0.0308,0.545,-30.7737,24.6108,0.4916,0.2831
2024/8/26,29.01,28.65,1.634,"6,389,805.83","4,244,030.80","-72,358.65",-33.469,"1,004,860.30",68.7382,33.3333,88.0808,96.4912,76.1019,77.72,"-159,918.02","225,074,571.42","-546,318.59",29.2851,29.126,29.0781,-0.1665,-1.25,-0.1158,-0.0367,-2.9006,-197.1607,-0.0002,-0.8691,16.4548,27.8084,-6.2525,23.801,-0.4693,18.422,60.8985,90.2062,0.1098,29.0825,0.5714,0.3636,0.5556,-0.1452,0.0191,93.8114,-0.1019,-0.0428,0.5564,-30.7295,25.0169,0.5489,0.2718
2024/8/23,29.1,29.07,0.6917,"2,897,821.33","3,913,259.00","-304,397.55",-37.846,"1,756,314.78",79.1331,41.6667,105.555,106.1485,83.2477,78.14,"-64,359.07","225,166,955.81","-5,509,144.50",29.4264,29.366,29.2922,-0.0949,-0.69,-0.0654,-0.0189,-1.8016,-170.6496,0.0003,-0.5136,19.6558,33.4853,-8.0033,32.7366,0.0682,-39.5107,33.6887,90.4762,0.2195,29.1125,0.7143,0.3636,0.5556,-0.052,0.0194,93.9257,-0.0868,-0.0336,0.5471,-23.8549,25.2226,0.571,0.2721
2024/8/22,29.23,29.06,0.7527,"3,390,699.72","4,189,598.40","-282,901.45",-38.9684,"1,634,461.43",86.6231,33.3333,114.0476,110.8392,84.0771,78,"-240,921.10","225,165,958.57","-2,087,267.68",29.5252,29.532,29.4033,-0.0562,-0.5,-0.162,-0.0074,-1.9265,-215.2047,0.0004,-0.5918,24.554,40.4,-7.1379,32.2318,0.1626,-44.7718,36.6332,94.3662,0.2888,29.365,0.8571,0.3333,0.5556,-0.0267,0.0193,94.7506,-0.0716,-0.0102,0.58,-20.0044,25.4528,0.5861,0.2672
2024/8/21,29.7,29.26,0.9672,"4,286,264.11","4,493,705.20","-265,140.15",-37.9276,"1,545,304.50",91.1414,41.6667,131.6228,112.0181,85.9267,78.29,"-307,627.04","225,189,079.59","6,294,327.84",29.6448,29.672,29.575,0.0139,-0.67,-0.1049,0.0008,-1.4483,-126.4141,0.0007,-0.4227,34.0142,48.323,5.3965,36.8397,1.0122,-45.555,42.2198,76,0.3827,29.68,0.7143,0.4167,0.5556,0.0354,0.0164,94.0534,-0.0564,-0.0188,0.6207,-16.5521,25.593,0.5793,0.2664
2024/8/20,29.94,29.59,0.9228,"4,298,913.45","4,407,483.20","-296,149.89",-33.9003,"1,521,439.30",102.446,50,151.1106,121.7494,91.6497,78.79,"-263,944.92","225,236,622.45","17,217,842.35",29.743,29.732,29.7325,0.0855,-0.49,-0.1178,0.0024,-0.3871,19.5349,0.0005,-0.1391,47.7426,55.4774,32.2729,45.8534,1.7049,-33.198,42.3373,54,0.5134,29.965,0.5714,0.5,0.5556,0.055,0.0119,94.3258,-0.0412,0.0064,0.6336,-23.3807,25.7302,0.5716,0.2727
2024/8/19,29.9,29.85,0.8547,"4,768,996.62","4,640,631.40","-315,658.31",-31.0382,"1,512,550.80",110.2256,58.3333,168.8613,130.4079,93.9834,79.26,"-362,610.18","225,273,921.64","24,293,901.07",29.78,29.8,29.8037,0.1269,0.49,-0.163,-0.0029,0.5361,131.5866,0,0.1345,55.9359,59.3448,49.118,54.6292,1.8448,-20.435,44.8143,27.6382,0.544,29.8375,0.5714,0.5,0.5556,0.0445,0.0039,93.8975,-0.026,0.0027,0.6629,-28.9991,25.8285,0.5718,0.2701
2024/8/16,29.67,29.9,0.7567,"4,266,765.79","5,546,647.20","-360,960.70",-29.5302,"1,678,071.57",102.7768,58.3333,166.0801,121.2919,86.4458,79.76,"259,845.65","225,281,848.84","27,029,671.15",29.7179,29.846,29.7806,0.1312,0.08,-0.3194,-0.0124,0.9283,75.0654,-0.0002,0.2236,57.2089,61.0493,49.5282,56.3578,1.9138,-41.757,41.9692,20.6612,0.5469,29.73,0.7143,0.5385,0.5,-0.0232,-0.0043,94.9206,-0.0108,0.0154,0.6679,-28.4527,25.9432,0.5766,0.2636
