QRR,TAPI,VMA,VMACD,VOSC,VSTD,CR,PSY,VR,AR,BR,WAD,PVT,WVAD,MOBV,BBI,MA,EXPMA,MACD,MTM,PRICEOSC,TRIX,BIAS,CCI,DBCD,DPO,K,D,J,RSI,SRDM,VROC,VRSI,WR,ADTM,CDP,DPTB,JDQS,JDRS,MI,MICD,RC,RCCD,SRMI,ATR,CVLT,MASS,STD,VHF,target
-0.850941315,-0.466552504,0.271102546,-0.50894487,-0.698995418,-0.058470855,0.708189669,0.71134774,0.405814612,-0.360312405,0.657206936,0.347026936,1.295957704,0.003163322,1.346685414,0.564119485,0.504444613,0.528176153,-1.328455021,-0.769273606,0.063840342,0.497095179,-0.414601635,-0.616088526,-0.718584945,-0.549603344,-0.777643773,-0.611376749,-0.816740414,-0.327456481,-0.283802969,0.178028643,-0.670769579,0.566104593,0.810319597,0.50070449,0.306995698,-0.861290496,-0.884844593,0.437156904,-2.031059937,0.023144193,-0.677063356,-0.447573678,0.424231744,-0.985730934,1.701898446,1.151439659,0.379799857,1
-0.082614098,0.173961234,0.356848192,-0.144744773,-0.775318076,-0.123255289,0.701833981,0.12160534,0.387819721,-0.340180091,0.63036491,0.311112314,1.293427296,0.122252185,0.02947492,0.560650151,0.53849872,0.5284871,-1.411434848,-1.06709755,0.139855077,0.621897643,-0.549961807,-0.803049028,-1.076228095,-0.783207629,-0.804877622,-0.472712805,-1.02751151,-0.56836593,-0.240132182,0.376959266,0.082618076,0.797392568,0.831593847,0.46477752,0.306995698,-0.861290496,-0.884844593,0.45487769,-2.018607864,-0.027416001,-0.724880174,-0.411663432,0.513899531,-0.94266779,1.830733531,1.398770391,0.6613328,1
-0.429443198,-0.259015207,0.195555965,-0.177856532,-1.019013099,-0.074491862,0.827756821,-0.468137059,0.412951318,-0.256680692,0.76268483,0.275197691,1.288415343,0.129919433,0.446989793,0.569647611,0.568968184,0.541516988,-1.356027014,-1.641472299,0.253529903,0.761574818,-0.779938739,-1.258753515,-1.173767137,-1.04911994,-0.696927677,-0.249209653,-1.071912542,-0.886303986,-0.276408235,-0.090237353,-0.465140315,1.105773175,0.825886121,0.473572919,1.068170513,-0.861290496,-1.01989684,0.532778087,-1.874371351,-0.163270484,-0.770328357,-0.44637667,0.620816003,-0.866697558,1.922816927,1.621701417,0.715364375,1
1.202880914,1.022864974,0.048610173,0.194377921,-1.005642557,0.103861965,0.844855433,-0.468137059,0.67258599,-0.246851515,0.843711893,0.290058914,1.288555843,0.114540792,-0.279333478,0.598698781,0.611147481,0.577802145,-1.051943546,-0.925276624,0.406377398,0.905061371,-0.82755168,-1.4434361,-1.011202068,-1.100270203,-0.336607564,0.024552901,-0.682649018,-0.880914932,-0.246375849,-0.096838188,1.28588239,1.094758502,0.87466123,0.585527917,1.068170513,-1.395548446,-1.01989684,0.661353714,-1.579672289,-0.291280562,-0.813259865,-0.117199416,0.801039378,-0.758424129,2.028239825,1.8836436,0.629103439,-1
1.064785657,0.67932509,-0.051689963,-0.506866209,-0.920111014,-0.136894472,1.105048121,0.12160534,0.891795385,-0.136377781,1.041054399,0.349090995,1.30637566,0.519706668,-1.847986441,0.621117401,0.665753541,0.631631905,-0.537574155,-0.212626472,0.613122041,1.029501036,-0.413400313,-0.411261103,-0.100837684,-0.478328387,0.196784285,0.229928985,0.121072709,-0.490098645,-0.196321872,0.107714673,0.876471243,0.849993593,1.076247719,0.691072708,0.306995698,-1.395548446,-1.01989684,0.875113471,-1.219599843,-0.183101631,-0.85337862,-0.009468678,0.936999588,-1.111660686,1.989854729,2.136152176,0.715364375,-1
0.024722614,-0.112187924,-0.267510419,-1.206622788,-0.933368941,-0.321740965,1.285621435,0.12160534,1.125486375,-0.006605414,1.292879825,0.447340193,1.330686834,0.954601673,0.360847767,0.628242141,0.679375183,0.669615313,-0.112912686,0.787211055,0.748405116,1.114939932,0.425765074,0.309553094,0.8095267,0.593854121,0.665084598,0.23412958,1.027136782,0.443735809,-0.109398868,-0.649526421,-0.011647505,0.089393315,1.107640209,0.668562449,0.306995698,-1.312014301,-1.131945682,0.995650345,-0.737082012,-0.017171408,-0.89068462,0.454970503,1.199661524,-1.355125762,1.999655179,2.305744312,0.932438597,1
-0.678905597,-0.484907187,-0.234894331,-1.492411801,-0.505706111,-0.077363675,1.208447233,-0.468137059,0.818494464,-0.082237095,1.133533734,0.399041218,1.325505608,0.65039491,-1.644630213,0.619736871,0.65762835,0.655443292,-0.124521946,0.971578258,0.89682292,1.167364223,0.140459671,-0.063216645,1.362247933,0.304610977,0.409736471,-0.026346685,0.826927219,0.182621432,-0.119863114,-0.827501714,-0.530653567,0.792955122,1.120352871,0.687196769,0.306995698,-1.312014301,-1.131945682,1.121117063,-0.158060615,0.139962857,-0.925177867,-0.186625891,1.532079164,-1.397561659,2.071457088,2.382277108,0.9495012,-1
-1.108676701,-0.856392316,0.007582056,-1.451858715,4.54E-05,-0.105746403,1.251125159,-0.468137059,1.104189812,-0.1237486,1.179139721,0.448578629,1.327811894,0.525149759,-1.480254252,0.606273694,0.639227184,0.655706401,0.001596837,0.755301347,1.063237309,1.226500273,0.230051185,-0.049786146,1.752404097,0.445434506,0.316468859,-0.271601334,0.924634709,0.359521797,-0.317951292,-1.060665497,-1.015316024,0.684928022,1.061978405,0.712986669,0.306995698,-1.312014301,-1.75081147,1.310049954,0.586988423,0.246702622,-0.957154439,0.262252183,1.833804294,-1.320573819,2.234253455,2.438027597,0.9495012,-1
1.036784776,0.582129997,0.014278863,-0.925533129,0.762821513,0.001717277,1.180804475,0.12160534,1.129870254,-0.148562169,1.289993062,0.492336675,1.331918636,0.585481506,1.438618461,0.595985738,0.600990993,0.643537599,0.029828448,0.946759596,1.360474213,1.279831559,0.394852195,0.053997141,1.784917111,0.895181947,0.007543397,-0.586345538,0.681977256,0.812491832,-0.473449989,-0.536143749,0.626052808,0.412285476,0.96105544,0.613852084,0.306995698,-1.204441553,-1.79830237,1.719226898,1.446181464,0.443679077,-0.986762376,-0.033408842,2.112827113,-0.903648385,2.387249372,2.469591169,1.045241359,1
-0.072856215,-0.247886319,-0.269964285,-1.49325328,1.090988468,0.27254401,0.965412968,0.12160534,0.809915964,-0.33625717,1.023254496,0.393674665,1.311150495,0.331448623,0.833704214,0.571394282,0.562396339,0.593600659,-0.27227617,-0.414721291,1.558822507,1.336790822,-0.408595027,-0.255290837,1.817430125,-0.361279618,-0.882425585,-0.882480074,-0.712004979,0.258540055,-0.604148423,-0.599356109,-0.510302892,0.212331709,0.890746639,0.575092697,0.306995698,-1.204441553,-1.79830237,2.002093279,2.406028763,0.226966157,-1.014445797,-0.660641137,2.229636211,-0.988830466,2.522890325,2.44107756,1.228190376,1
0.096846096,0.014757759,-0.314778927,-1.447998831,1.285168462,1.432775005,0.768654023,0.12160534,0.73357833,-0.405088149,0.923861552,0.352806301,1.307230437,0.128129971,1.096334173,0.558057154,0.553912684,0.578489817,-0.254070739,-0.138170486,1.660381279,1.429667074,-0.624612942,-0.269623752,1.882456152,-0.872930222,-1.123968774,-0.819677984,-1.253288445,0.070577384,-0.480740081,-0.711368955,-0.185448747,0.320812296,0.836004362,0.544532412,0.306995698,-1.312014301,-1.75081147,2.202085006,3.094005799,0.144247218,-1.040204702,-1.921090769,2.250562923,-0.071649226,2.635051032,2.437602021,1.220606997,1
0.857324581,0.466820674,-0.145936771,-1.559313029,1.584270356,1.5601981,0.736986407,0.12160534,0.463864868,-0.429551718,0.951467243,0.302030455,1.303697732,-0.083175051,0.922295263,0.547319025,0.574345148,0.573161855,-0.108691137,-1.084825165,1.674843372,1.529980682,-0.694780271,-0.251376722,1.979995193,-1.131197122,-1.182572766,-0.587867207,-1.63108252,-0.064293728,-0.367063487,-0.254995326,0.376695634,0.27601795,0.740270238,0.506518398,1.068170513,-2.063220641,-1.75081147,2.284160225,3.480020064,-0.027259776,-1.063743012,-1.438696465,2.312074772,0.247689326,2.778382616,2.436963657,1.203544395,1
-1.166587615,-0.818746767,-0.255097734,-2.113127449,1.687190769,1.557276102,0.798356706,-0.468137059,0.354080376,-0.47117989,0.933621304,0.225247468,1.290813367,-0.243535806,-1.647305512,0.54426385,0.583784708,0.578334343,0.188796161,-1.726564855,1.595139801,1.625577918,-0.955196322,-0.211549193,2.110047248,-1.62666905,-1.011493541,-0.20677035,-1.732048981,-0.44431046,-0.232842091,-0.837987726,-1.422771698,0.483630592,0.795531399,0.551389841,1.068170513,-2.063220641,-1.694416027,2.234017951,3.624256577,0.011015427,-1.085356805,-0.697748391,2.188924246,0.62401723,2.824390285,2.430083507,1.214919463,-1
-1.077069646,-0.552871575,0.205126512,-1.545905086,1.821899493,1.288322587,0.879080805,0.12160534,0.317075489,-0.354897121,0.936895316,0.285930796,1.295213704,-0.13461766,-0.293487234,0.564425603,0.634686636,0.623158591,0.91872841,-3.293686085,1.557572316,1.700677074,-0.452722443,-0.020433932,2.175073276,-0.883239194,-0.477924484,0.267414245,-1.233905552,-0.200666268,-0.136257099,-0.124772022,-1.168540582,0.245046531,0.758431183,0.610423369,1.068170513,-2.063220641,-1.75081147,2.262486682,3.566146903,0.051046981,-1.104453925,0.59621747,2.120944141,2.370635258,2.911641515,2.445475182,1.261367659,1
-1.24549919,-0.409385971,0.653903723,-0.840676927,1.765386941,0.948710818,1.3917806,0.71134774,0.66018106,-0.175728519,1.24665099,0.316066055,1.298045505,0.003995871,-2.124896607,0.580001592,0.680092112,0.659599222,1.668053401,-2.049207461,1.459764119,1.710109818,-0.050635052,0.189595599,2.142560262,-0.381897564,0.12764722,0.674724191,-0.51960798,-0.081790724,0.014009474,0.028582897,-1.067534026,0.07894298,0.841971529,0.674227282,1.829878363,-2.063220641,-2.368935214,2.189382888,3.423985735,-0.165429234,-1.121034369,1.744148331,2.228748412,3.214285187,2.908170522,2.428239343,1.304024166,-1
-0.537416294,0.702719275,1.476056783,0.177440167,1.704779277,0.591442177,1.743873054,1.301097217,1.07009604,0.154756919,1.624242896,0.401105277,1.308613003,0.157958431,0.757292198,0.593164653,0.784405219,0.698718784,2.526479054,0.266019153,1.350812239,1.646257395,0.893654429,0.346178415,2.207586289,0.863317849,0.410899129,0.940706042,-0.271388138,0.344845341,0.114361594,-0.123511739,-0.016197172,-0.267117281,0.800460798,0.628908615,1.829878363,-2.063220641,-2.368935214,2.062406129,3.135512709,-0.038915131,-1.13480206,1.93088161,2.130963596,4.759310183,2.748368738,2.407953542,1.465170968,1
-1.023825545,0.067268594,1.701482787,0.586037351,1.773065277,1.085405708,1.532599639,1.301097217,0.601296353,-0.084995779,1.257548116,0.320194172,1.293803408,0.125100707,-1.071397541,0.5802837,0.831005576,0.702384374,3.138207924,1.184309647,1.216424362,1.492431104,0.718024605,0.359921569,2.30512533,0.641798244,0.614377169,1.178322798,-0.146042442,0.089286247,0.140278044,0.747046301,-0.786437269,-0.053038263,0.887633334,0.749808086,1.829878363,-2.063220641,-2.368935214,1.840696446,2.771289572,-0.097991972,-1.145608957,2.038612348,1.972427904,4.853987709,2.455580288,2.327732419,1.493608639,-1
-0.439625337,1.073301133,1.841212608,1.79151502,1.737980401,1.375466366,2.046251116,1.890839617,0.739073662,0.159083313,1.707393057,0.412251194,1.310816561,0.593103831,-0.301836862,0.595151417,0.837816397,0.748542107,4.174202493,3.357715335,1.056662227,1.268222027,1.932340709,0.657471761,2.597742454,2.139953433,1.007243049,1.418825309,0.344378094,0.590017772,0.492783614,1.086882377,0.196399078,-0.404063357,0.92603076,0.824792592,1.829878363,-2.063220641,-2.368935214,1.599622696,2.297073123,0.033900069,-1.153307021,2.653874561,1.819345839,4.583080597,2.062269166,2.26964126,1.766610281,1
-0.211375728,1.348901714,1.979820182,2.509675518,1.649884295,1.390080154,2.479368478,1.890839617,0.975195744,-0.285932461,1.652392902,0.505959463,1.317454769,0.493726952,-2.151518689,0.563423217,0.770783576,0.751101443,4.84727575,3.269077256,0.837323062,0.925378051,2.639529928,0.999428102,2.695281495,2.979370184,1.34016075,1.555770604,0.83605402,0.720700973,1.289601072,1.927522265,0.442710037,-0.493789775,0.989334625,1.080008246,1.829878363,-1.462255569,-2.368935214,1.227663844,1.7533326,-0.174092638,-1.15819233,2.815470668,1.54298642,5.997578258,1.609406697,2.093807339,1.649067908,-1
1.381916852,2.96573915,1.804226904,3.163647949,1.527164013,1.692686797,5.23283093,1.890839617,1.374151028,0.269355311,3.429696778,0.730941871,1.379235923,0.949575834,0.526480445,0.506383285,0.650339576,0.737904122,5.346342025,5.750943457,0.613615943,0.496732382,5.359321866,1.865108294,2.695281495,6.272519791,1.750319541,1.571528989,1.615884097,2.301430945,20.44067128,4.080811311,2.591902378,-1.351681292,1.222573046,0.884273343,1.829878363,-1.462255569,-2.368935214,0.842425504,1.195064658,0.159268519,-1.160264886,4.020857923,1.138910646,5.618314306,1.14511037,1.841866198,2.44247893,-1
0.912265705,1.608782454,1.221275706,2.261849994,1.1880068,0.901992908,2.57699241,1.301097217,0.43390722,1.25465745,1.946358033,0.585632132,1.32417422,1.109146222,2.148472515,0.376175218,0.474572589,0.55515681,4.232512642,4.921291042,0.316965549,-0.000482083,4.877152013,2.36072964,2.045021221,5.598539859,1.760489553,1.361509106,1.874679483,2.208873285,3.696517195,3.432061991,1.738205848,-1.691688354,0.997377329,0.604013163,1.829878363,-1.395548446,-2.368935214,0.242938866,0.848481958,-0.005918451,-1.159968806,3.671331529,0.71137159,3.79324375,0.600300622,1.016886634,1.952403065,1
0.266760536,0.55582692,0.659692323,1.8897861,0.955430008,0.662761067,0.764076802,1.301097217,-0.040645877,0.865493475,1.046817093,0.392023418,1.255182484,0.48088791,1.689897113,0.254142295,0.316011887,0.3704302,2.925547381,3.336442196,0.0450566,-0.398471334,3.462249054,2.634251872,1.329734919,3.906684495,1.549802171,1.040688074,1.830006637,1.973717522,1.365013406,1.905564342,0.742585229,-1.597984694,0.638050062,0.344623421,1.829878363,-0.861290496,-2.368935214,-0.272562794,0.691793372,-0.441384688,-1.15804429,2.567689971,0.334563956,3.869574316,0.137841879,0.221768338,0.90968846,1
1.717503174,1.498161714,0.337630615,2.126702204,0.740421248,0.710330615,-0.32993537,0.71134774,-0.40497575,0.534244842,0.189816648,0.228962774,1.210535375,0.003296802,2.104531044,0.179689667,0.205724376,0.233565553,1.891531664,2.411060655,-0.163324096,-0.672565116,2.100508803,1.911876222,0.874552727,2.349832283,1.294052085,0.679476329,1.743653705,1.568315936,0.435265141,5.546491972,2.64047475,-1.691688354,0.040295533,0.195399782,1.829878363,-0.424388888,-2.368935214,-0.647985861,0.647173443,-0.672830129,-1.154935457,1.423350134,0.018380371,2.986564667,-0.357080855,-0.237073791,-0.049608976,1
0.993510686,0.618956832,0.062847389,1.318293934,0.033604841,0.094271506,-0.722659898,0.12160534,-0.903435435,-0.096159333,-0.648966859,0.056820271,1.141988296,-0.57609021,-1.769650451,0.132751619,0.140005924,0.146374736,1.19154603,1.194946217,-0.292711206,-0.847252284,0.53256425,0.960966047,0.54942259,0.643179351,0.850145969,0.283359761,1.331061775,0.512839022,0.104560084,2.06726133,1.658169034,-0.69494612,-0.292568642,0.190480322,1.829878363,-0.56080796,-2.368935214,-0.87586895,0.658587844,-1.065055092,-1.150790346,0.237115011,-0.280554531,1.345510895,-0.712142998,-0.322118112,0.74948958,-1
1.477586531,0.50507694,-0.280599454,0.957631527,-0.323396824,-0.105697144,-0.93513479,0.71134774,-0.80760778,-0.054574912,-0.750014411,0.120393282,1.151746675,-0.465316741,1.987939623,0.118742232,0.104876424,0.132190756,1.076244966,1.102762615,-0.354418192,-0.954459051,0.898984235,0.737722961,0.646961631,1.065107362,0.825531342,-0.057932399,1.671597654,1.179156582,-0.178009441,2.244525105,1.637494086,-1.647196331,-0.600266937,0.125632886,1.829878363,-0.56080796,-1.544522874,-0.950038656,0.667926898,-0.992547608,-1.145905036,0.495668781,-0.323168926,1.147517857,-0.903796246,-0.146284191,0.802573233,1
-0.38807826,-0.65896093,-0.544504772,0.317370634,-0.842221976,-0.402665447,-1.020052623,0.12160534,-1.083226058,0.12911696,-0.822397431,0.027510636,1.132704996,-0.754267893,0.573442695,0.098808567,0.05433296,0.086397787,0.639974237,0.19510869,-0.439199702,-1.052233074,0.238697316,0.113617657,0.419370535,0.335981823,0.175986113,-0.555848138,0.97488956,0.470579192,-0.270094807,-0.175543263,-0.066312304,-0.577093488,-1.182714385,0.083892009,1.829878363,-0.56080796,-0.720110534,-1.068887837,0.699057081,-1.114029362,-1.140575608,-0.138745563,-0.417402541,0.125072637,-1.09926078,0.002170992,1.245252979,1
-0.399957421,-0.705072402,-0.576023684,0.469363457,-0.770859523,-0.371312406,-1.223228825,0.12160534,-1.210035069,-0.267931747,-1.071379423,-0.005101492,1.12876975,-0.864976439,1.2441634,0.090417341,0.035214865,0.06405144,0.368343928,-0.191353333,-0.483712696,-1.108285343,-0.08872202,-0.417162356,0.159266426,-0.013290126,-0.458587198,-0.93269023,0.169506122,0.0291916,-0.402327997,-0.354056888,-0.133466581,-0.008418593,-1.666573845,0.07479846,1.829878363,-0.676193254,-0.513821938,-1.123471411,0.700094754,-1.041280439,-1.13465402,-0.465528801,-0.324056726,-0.111342588,-1.184878602,0.134241489,1.996007494,1
2.74123237,0.50508144,-0.618779082,0.711025745,-0.679154598,-0.340176097,-1.304341689,-0.468137059,-1.339811972,-0.59199808,-1.195361309,-0.034823939,1.127473977,-0.934734613,0.229587719,0.086179711,0.035931793,0.049969116,0.14315066,-0.248081703,-0.548907871,-1.138578965,-0.22242403,-0.536722423,-0.100837684,-0.193573839,-0.912101447,-1.136441231,-0.480702084,-0.129611198,-0.444010577,0.032698638,2.487643251,0.154003323,-2.017080082,-0.007639774,1.829878363,-0.775352491,-0.248911762,-1.18302924,0.680378971,-1.070475637,-1.128436354,-0.497848022,-0.316827498,-0.12575925,-1.259266741,0.270638677,2.049091147,1
-0.074977494,-0.846880872,-0.992046981,-0.144867704,-0.585504496,-1.162294032,-1.548556321,-0.468137059,-1.540618714,-0.889289384,-1.5319563,-0.09137915,1.110391516,-1.204036646,0.920756084,0.090015186,0.044534936,0.035414391,-0.103678047,-0.918185578,-0.60809904,-1.147467512,-0.884098392,-1.490084617,-0.393454808,-0.907013955,-1.454725401,-1.183716388,-1.482304736,-1.364476559,-0.598846538,-0.70423083,-0.15523227,1.143291589,-2.609126885,-0.012261085,1.829878363,-0.861290496,0.104301805,-1.215273076,0.613967915,-1.155031407,-1.122070647,-0.998197449,-0.443656052,-0.841207326,-1.308473168,0.445408658,2.214029639,1
1.131181687,-0.513578684,-1.031286112,-0.165979587,-0.236022481,-1.072125801,-1.472110393,-0.468137059,-1.637409859,-0.984824907,-1.555107276,-0.120688784,1.10786013,-1.412958582,-1.993168113,0.111851582,0.068432555,0.053652645,-0.063045636,-1.233737137,-0.686861109,-1.132955598,-1.161434464,-1.820717007,-0.425967821,-1.277841029,-1.463058501,-0.945503768,-1.769615421,-1.963680297,-0.600939387,-0.240434262,1.058074724,1.659691297,-2.664388046,0.052437276,1.829878363,-0.861290496,1.341291337,-1.242365005,0.488409512,-1.33140979,-1.115260822,-0.958696178,-0.463568135,-0.830644228,-1.24177566,0.559463093,2.196967036,-1
0.642863285,-0.777558752,-1.211843022,-0.485672506,-0.409020506,-0.701539167,-1.125986622,-0.468137059,-1.436494724,-0.346254056,-1.063677776,-0.073628244,1.115320548,-1.256523818,-1.936718581,0.141340921,0.104517959,0.095068433,0.199086188,-0.80827436,-0.789330514,-1.122615859,-0.746369416,-1.388696833,-0.425967821,-0.854087984,-1.129665364,-0.583440086,-1.533218106,-1.663448364,-0.374876791,-0.191112137,0.20626488,1.527918322,-2.719130323,0.104166149,1.829878363,-0.775352491,0.811470986,-1.277984229,0.259083833,-1.267740872,-1.107858837,-0.794706055,-0.418290341,-0.408857632,-1.181271492,0.654437527,1.756183135,-1
0.575406616,-0.868725351,-1.277077194,-0.69592577,-0.387173081,-0.470333117,-1.005063191,-0.468137059,-1.338303079,-0.144923623,-0.934447722,-0.024916457,1.12073141,-1.195748137,-1.2878683,0.160542304,0.13271715,0.124895454,0.375599715,-0.56008774,-0.874497885,-1.138578965,-0.331862729,-0.697757157,-0.425967821,-0.388605795,-0.645403361,-0.230265118,-0.993260086,-1.187190112,-0.154883457,-0.642341349,-0.092273908,0.521169162,-2.669317445,0.126974558,1.068170513,-0.676193254,0.413734699,-1.354374584,-0.027313847,-1.17938362,-1.100160774,-0.139942571,-0.461792535,-0.607731485,-1.090004799,0.653373586,1.640536606,-1
